Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	400.469127371	400.856204995	64.600	495.264	258.398	0.3871	0.2496	344.531	0.8615	86.133	bm
2	Spectrogram 1	1	401.245846046	401.727770505	107.666	495.264	344.531	0.4819	0.2961	344.531	0.8537	86.133	bm
3	Spectrogram 1	1	404.042545962	404.368101314	107.666	516.797	344.531	0.3256	0.1509	430.664	0.5636	172.266	bm
7	Spectrogram 1	1	404.327086467	405.039719442	538.330	1098.193	861.328	0.7126	0.5515	947.461	0.8689	258.398	us
4	Spectrogram 1	1	404.383481882	404.598809831	107.666	516.797	258.398	0.2153	0.1335	344.531	0.7222	86.133	bm
8	Spectrogram 1	1	404.573175552	404.678276098	387.598	968.994	775.195	0.1051	0.0813	947.461	0.8824	344.531	bk
5	Spectrogram 1	1	404.929492040	405.065353722	86.133	516.797	344.531	0.1359	0.0755	344.531	0.7273	86.133	bm
9	Spectrogram 1	1	405.014085163	405.108931997	495.264	968.994	775.195	0.0948	0.0580	861.328	0.9333	258.398	bk
10	Spectrogram 1	1	405.169960398	405.249426665	366.064	990.527	775.195	0.0795	0.0522	861.328	0.8462	258.398	bk
11	Spectrogram 1	1	405.316075792	405.405795771	366.064	1076.660	775.195	0.0897	0.0522	861.328	0.8571	258.398	bk
6	Spectrogram 1	1	405.426797066	405.557531892	107.666	452.197	344.531	0.1307	0.0697	344.531	0.7619	86.133	bm
12	Spectrogram 1	1	405.469881470	405.569855161	473.730	1012.061	775.195	0.1000	0.0697	861.328	1.0000	258.398	bk
13	Spectrogram 1	1	405.533967170	405.610870009	322.998	968.994	689.062	0.0769	0.0580	775.195	0.8333	258.398	bk
14	Spectrogram 1	1	405.657011712	405.749295119	387.598	968.994	775.195	0.0923	0.0580	861.328	0.8667	258.398	bk
15	Spectrogram 1	1	405.849268810	405.941552217	301.465	968.994	775.195	0.0923	0.0580	861.328	0.8667	344.531	bk
16	Spectrogram 1	1	406.013328200	406.123555603	107.666	495.264	344.531	0.1102	0.0639	430.664	0.7222	172.266	bm
17	Spectrogram 1	1	406.028708768	406.131245887	409.131	904.395	775.195	0.1025	0.0755	861.328	1.0000	344.531	bk
18	Spectrogram 1	1	406.092794467	406.190204730	430.664	968.994	689.062	0.0974	0.0755	775.195	0.8125	258.398	bk
19	Spectrogram 1	1	406.246600145	406.354264120	301.465	968.994	775.195	0.1077	0.0639	861.328	0.8235	344.531	bk
20	Spectrogram 1	1	406.469618379	406.569592069	387.598	968.994	775.195	0.1000	0.0639	861.328	0.9375	344.531	bk
21	Spectrogram 1	1	406.625987485	406.754158883	86.133	516.797	344.531	0.1282	0.0755	344.531	0.8571	86.133	bm
22	Spectrogram 1	1	406.705453752	406.795173731	387.598	1012.061	689.062	0.0897	0.0639	861.328	1.0000	344.531	bk
23	Spectrogram 1	1	407.284788473	407.410396444	129.199	473.730	344.531	0.1256	0.0697	344.531	0.8000	86.133	bm
24	Spectrogram 1	1	407.377071880	407.466791859	409.131	947.461	689.062	0.0897	0.0522	775.195	0.8571	172.266	bk
25	Spectrogram 1	1	407.961533457	408.079451144	107.666	516.797	344.531	0.1179	0.0697	344.531	0.8000	86.133	bm
26	Spectrogram 1	1	408.056380292	408.138409987	430.664	947.461	689.062	0.0820	0.0522	775.195	0.9231	258.398	bk
27	Spectrogram 1	1	408.533177895	409.063807484	86.133	495.264	258.398	0.5306	0.3483	344.531	0.7333	86.133	bm
28	Spectrogram 1	1	408.569065886	408.666476149	43.066	409.131	258.398	0.0974	0.0871	344.531	0.9375	86.133	bm
29	Spectrogram 1	1	408.643405297	408.730561848	473.730	882.861	689.062	0.0872	0.0522	775.195	0.8571	258.398	bk
30	Spectrogram 1	1	409.197105739	409.309896570	129.199	516.797	344.531	0.1128	0.0639	344.531	0.8421	86.133	bm
31	Spectrogram 1	1	409.304769714	409.402179977	409.131	990.527	689.062	0.0974	0.0464	775.195	0.8667	258.398	bk
32	Spectrogram 1	1	409.789257600	409.937936422	64.600	473.730	258.398	0.1487	0.0755	344.531	0.7200	86.133	bm
33	Spectrogram 1	1	409.896921575	409.994331838	409.131	904.395	689.062	0.0974	0.0522	775.195	0.8667	258.398	bk
34	Spectrogram 1	1	410.476256296	410.624935118	107.666	452.197	258.398	0.1487	0.0929	344.531	0.8400	86.133	bm
35	Spectrogram 1	1	410.583920271	410.681330534	430.664	947.461	689.062	0.0974	0.0522	775.195	0.8750	258.398	bk
36	Spectrogram 1	1	410.660823110	410.986378462	107.666	495.264	344.531	0.3256	0.1683	344.531	0.6545	86.133	bm
