Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	43.813453947	44.275770008	112.961	497.029	344.531	0.4623	0.2786	430.664	0.7722	172.266	bm
2	Spectrogram 1	1	46.600789736	46.872266028	175.726	511.203	344.531	0.2715	0.1451	430.664	0.7174	172.266	bm
3	Spectrogram 1	1	46.815820462	47.600682613	543.154	1022.407	861.328	0.7849	0.5515	947.461	0.9179	172.266	us
4	Spectrogram 1	1	47.606058381	47.681319135	495.228	1022.407	775.195	0.0753	0.0522	861.328	1.0000	258.398	bk
5	Spectrogram 1	1	47.748516237	47.826464876	415.353	990.457	689.062	0.0779	0.0580	861.328	1.0000	258.398	bk
6	Spectrogram 1	1	47.893661978	47.987737920	415.353	958.506	689.062	0.0941	0.0580	861.328	0.9333	344.531	bk
7	Spectrogram 1	1	48.073750211	48.159762501	415.353	974.482	689.062	0.0860	0.0697	861.328	1.0000	258.398	bk
8	Spectrogram 1	1	48.275341517	48.361353807	367.427	910.581	689.062	0.0860	0.0639	861.328	0.9286	344.531	bk
9	Spectrogram 1	1	48.474244938	48.552193577	415.353	958.506	689.062	0.0779	0.0522	861.328	1.0000	344.531	bk
10	Spectrogram 1	1	48.670460476	48.764536419	399.378	990.457	689.062	0.0941	0.0697	861.328	0.9333	344.531	bk
11	Spectrogram 1	1	48.863988130	48.963439841	383.403	974.482	775.195	0.0995	0.0697	861.328	1.0000	344.531	bk
12	Spectrogram 1	1	49.068267320	49.165031147	479.253	958.506	775.195	0.0968	0.0639	861.328	0.9375	258.398	bk
13	Spectrogram 1	1	49.624659324	49.769805064	63.900	431.328	86.133	0.1451	0.1103	344.531	0.8750	258.398	bm
14	Spectrogram 1	1	50.632615853	50.939034638	127.801	431.328	258.398	0.3064	0.2380	344.531	0.8846	172.266	bm
15	Spectrogram 1	1	51.299211105	51.506178179	95.851	447.303	258.398	0.2070	0.1393	344.531	0.8529	172.266	bm
16	Spectrogram 1	1	52.769483695	52.925380972	143.776	399.378	258.398	0.1559	0.1161	344.531	0.8462	172.266	bm
17	Spectrogram 1	1	53.032896335	53.226423989	127.801	463.278	258.398	0.1935	0.0929	344.531	0.6667	172.266	bm
18	Spectrogram 1	1	53.639108624	54.197891215	127.801	511.203	344.531	0.5588	0.3947	430.664	0.7895	172.266	bm
19	Spectrogram 1	1	54.695853933	55.281245219	143.776	463.278	258.398	0.5854	0.3657	344.531	0.7100	86.133	bm
20	Spectrogram 1	1	55.824822842	56.113717243	159.751	495.228	344.531	0.2889	0.1567	430.664	0.7347	172.266	bm
21	Spectrogram 1	1	56.208748295	56.854959455	127.801	527.179	344.531	0.6462	0.4238	430.664	0.8919	172.266	bm
22	Spectrogram 1	1	56.984201687	57.580996700	127.801	463.278	344.531	0.5968	0.3831	344.531	0.6961	86.133	bm
23	Spectrogram 1	1	58.371655060	58.953245104	159.751	511.203	344.531	0.5816	0.4238	430.664	0.8788	172.266	bm
