Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	510.413494666	510.692700392	106.307	460.664	258.398	0.2792	0.1858	344.531	0.7660	86.133	bm
2	Spectrogram 1	1	511.689664954	512.035182041	100.227	501.136	258.398	0.3455	0.2554	344.531	0.8475	172.266	bm
3	Spectrogram 1	1	512.070082757	512.659904855	75.170	551.250	344.531	0.5898	0.3657	430.664	0.7100	172.266	bm
4	Spectrogram 1	1	514.178085994	514.370039931	75.170	526.193	258.398	0.1920	0.1277	430.664	0.8125	258.398	bm
5	Spectrogram 1	1	515.242557827	515.539213912	175.398	551.250	344.531	0.2967	0.1567	430.664	0.7000	172.266	bm
6	Spectrogram 1	1	515.469412480	516.226758014	501.136	1127.557	861.328	0.7573	0.5399	947.461	0.9692	258.398	us
7	Spectrogram 1	1	516.010826729	516.218126405	100.227	476.080	344.531	0.2073	0.1509	430.664	0.9143	172.266	bm
8	Spectrogram 1	1	516.284758444	516.373601162	476.080	1102.500	775.195	0.0888	0.0522	861.328	0.7857	258.398	bk
9	Spectrogram 1	1	516.427893934	516.521672359	400.909	1077.443	775.195	0.0938	0.0522	861.328	0.8667	258.398	bk
10	Spectrogram 1	1	516.474783147	516.667275703	100.227	425.966	344.531	0.1925	0.1509	344.531	0.9091	86.133	bm
11	Spectrogram 1	1	516.590772251	516.684550676	400.909	1027.330	775.195	0.0938	0.0522	861.328	0.8667	258.398	bk
12	Spectrogram 1	1	516.773393394	516.877043232	375.852	1002.273	775.195	0.1036	0.0639	861.328	0.8824	258.398	bk
13	Spectrogram 1	1	516.889382498	517.017710869	100.227	551.250	344.531	0.1283	0.0813	516.797	0.8095	258.398	bm
14	Spectrogram 1	1	516.988096630	517.101617881	350.795	1027.330	775.195	0.1135	0.0639	861.328	0.8333	258.398	bk
15	Spectrogram 1	1	517.215139132	517.326192530	300.682	977.216	689.062	0.1111	0.0580	861.328	0.7778	344.531	bk
16	Spectrogram 1	1	517.395292422	517.526088646	125.284	476.080	344.531	0.1308	0.0813	430.664	0.7619	172.266	bm
17	Spectrogram 1	1	517.459456607	517.570510005	375.852	977.216	775.195	0.1111	0.0639	861.328	0.8333	258.398	bk
18	Spectrogram 1	1	518.412047975	519.209164586	25.057	601.364	344.531	0.7971	0.6153	430.664	0.8456	344.531	bm
19	Spectrogram 1	1	519.569471165	519.717542362	50.114	501.136	258.398	0.1481	0.0871	344.531	0.8400	172.266	bm
