Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	864.467729588	865.427911725	111.648	521.026	281.250	0.9602	0.7787	375.000	0.9106	187.500	bm
2	Spectrogram 1	1	866.719330200	867.337152312	184.211	473.684	281.250	0.6178	0.4853	375.000	0.8696	187.500	bm
3	Spectrogram 1	1	866.857061244	867.821178553	552.632	1157.895	937.500	0.9641	0.7413	1031.250	0.9278	281.250	us
4	Spectrogram 1	1	867.867688011	867.985743192	421.053	1052.632	750.000	0.1181	0.0800	937.500	0.9048	375.000	bk
5	Spectrogram 1	1	868.032965264	868.135279754	486.842	1013.158	750.000	0.1023	0.0853	937.500	0.9444	375.000	bk
6	Spectrogram 1	1	868.198242517	868.304492180	434.211	986.842	750.000	0.1062	0.0747	843.750	0.8947	281.250	bk
7	Spectrogram 1	1	868.355649425	868.481574951	421.053	1052.632	750.000	0.1259	0.0853	843.750	0.8261	281.250	bk
8	Spectrogram 1	1	868.532732196	868.666528067	421.053	1026.316	750.000	0.1338	0.1013	843.750	0.8333	281.250	bk
9	Spectrogram 1	1	868.737361176	868.831805321	407.895	1026.316	750.000	0.0944	0.0747	843.750	1.0000	281.250	bk
10	Spectrogram 1	1	868.922314292	869.032499128	447.368	960.526	750.000	0.1102	0.0747	843.750	0.9000	281.250	bk
11	Spectrogram 1	1	869.099397064	869.225322590	421.053	1013.158	750.000	0.1259	0.1067	843.750	0.9545	281.250	bk
