Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	807.222638583	807.648989843	116.356	465.424	258.398	0.4264	0.2438	344.531	0.7808	86.133	bm
2	Spectrogram 1	1	809.581211164	810.184674070	87.267	479.969	344.531	0.6035	0.3715	344.531	0.7941	86.133	bm
3	Spectrogram 1	1	812.158596631	812.603132283	116.356	494.513	344.531	0.4445	0.2264	430.664	0.6133	172.266	bm
4	Spectrogram 1	1	812.437295149	813.254964354	421.791	1134.471	861.328	0.8177	0.5631	947.461	0.8561	258.398	us
5	Spectrogram 1	1	813.236538006	813.367825737	392.702	916.304	775.195	0.1313	0.0813	861.328	0.8636	258.398	bk
6	Spectrogram 1	1	813.420801489	813.515236524	407.246	1003.571	775.195	0.0944	0.0580	861.328	0.8000	258.398	bk
7	Spectrogram 1	1	813.602096623	813.698834952	392.702	945.393	775.195	0.0967	0.0580	861.328	0.8750	258.398	bk
8	Spectrogram 1	1	813.804786454	813.892311609	378.157	930.848	775.195	0.0875	0.0580	861.328	0.8571	258.398	bk
9	Spectrogram 1	1	814.005172992	814.092698146	305.435	959.937	775.195	0.0875	0.0580	861.328	0.8571	258.398	bk
10	Spectrogram 1	1	814.221682584	814.325330793	334.524	974.482	775.195	0.1036	0.0755	861.328	0.9412	258.398	bk
11	Spectrogram 1	1	814.320724206	814.426675709	87.267	392.702	258.398	0.1060	0.0697	344.531	0.8235	172.266	bm
12	Spectrogram 1	1	814.472741580	814.562570028	349.068	1018.115	775.195	0.0898	0.0580	861.328	0.8000	344.531	bk
13	Spectrogram 1	1	815.472370974	815.564502716	87.267	349.068	258.398	0.0921	0.0580	344.531	0.8000	172.266	bm
14	Spectrogram 1	1	816.693116549	817.054733634	87.267	450.880	258.398	0.3616	0.2554	344.531	0.8361	172.266	bm
15	Spectrogram 1	1	818.777597199	819.192190035	87.267	523.602	258.398	0.4146	0.2786	344.531	0.8429	86.133	bm
16	Spectrogram 1	1	822.368431822	822.847516877	116.356	392.702	258.398	0.4791	0.2496	344.531	0.7317	86.133	bm
