Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	571.515205561	572.032808143	58.178	494.513	344.531	0.5176	0.3367	344.531	0.8295	86.133	bm
2	Spectrogram 1	1	574.352741188	574.450461657	509.058	916.304	775.195	0.0977	0.0522	861.328	0.8750	258.398	bk
3	Spectrogram 1	1	574.528638032	574.590527662	479.969	829.037	689.062	0.0619	0.0406	775.195	1.0000	172.266	bk
6	Spectrogram 1	1	574.574240917	574.984666886	116.356	494.513	344.531	0.4104	0.1858	430.664	0.7143	172.266	bm
4	Spectrogram 1	1	574.688248131	574.763167157	479.969	916.304	689.062	0.0749	0.0406	775.195	0.8182	172.266	bk
5	Spectrogram 1	1	574.805512693	574.899975813	450.880	901.759	689.062	0.0945	0.0464	775.195	0.8000	172.266	bk
7	Spectrogram 1	1	574.926034605	575.574247047	494.513	1149.016	861.328	0.6482	0.5224	947.461	0.8829	258.398	us
8	Spectrogram 1	1	575.173593125	575.281085641	450.880	843.581	689.062	0.1075	0.0464	775.195	0.7222	172.266	bk
10	Spectrogram 1	1	575.417894297	575.522129464	436.335	872.670	861.328	0.1042	0.0580	861.328	0.9412	258.398	bk
9	Spectrogram 1	1	575.424408995	575.616592583	116.356	436.335	258.398	0.1922	0.0755	344.531	0.5938	86.133	bm
11	Spectrogram 1	1	575.548188255	575.671967516	392.702	901.759	689.062	0.1238	0.0813	861.328	0.9000	258.398	bk
12	Spectrogram 1	1	575.717570401	575.831577615	421.791	1018.115	775.195	0.1140	0.0813	861.328	0.9444	258.398	bk
13	Spectrogram 1	1	575.860893755	575.974900969	436.335	989.026	689.062	0.1140	0.0755	861.328	0.8889	258.398	bk
14	Spectrogram 1	1	576.027018552	576.131253719	436.335	989.026	775.195	0.1042	0.0697	861.328	0.8824	258.398	bk
15	Spectrogram 1	1	576.196400698	576.303893213	349.068	959.937	689.062	0.1075	0.0697	861.328	0.8333	258.398	bk
16	Spectrogram 1	1	576.369040193	576.479790057	334.524	974.482	775.195	0.1107	0.0755	861.328	0.9444	258.398	bk
17	Spectrogram 1	1	576.544937036	576.655686901	319.979	945.393	689.062	0.1107	0.0697	861.328	0.8889	258.398	bk
18	Spectrogram 1	1	576.737120625	576.851127838	421.791	959.937	689.062	0.1140	0.0697	861.328	0.8421	344.531	bk
19	Spectrogram 1	1	576.763179416	576.896730724	87.267	436.335	258.398	0.1336	0.0813	344.531	0.7727	86.133	bm
20	Spectrogram 1	1	576.873929281	576.978164448	421.791	916.304	689.062	0.1042	0.0871	861.328	1.0000	258.398	bk
21	Spectrogram 1	1	576.955363005	577.085656963	305.435	959.937	775.195	0.1303	0.0871	861.328	0.8182	344.531	bk
22	Spectrogram 1	1	577.170348036	577.287612598	334.524	1003.571	775.195	0.1173	0.0697	861.328	0.7895	344.531	bk
23	Spectrogram 1	1	577.395105114	577.499340281	349.068	974.482	689.062	0.1042	0.0639	861.328	0.8235	344.531	bk
24	Spectrogram 1	1	577.616604843	577.730612057	363.613	930.848	689.062	0.1140	0.0639	861.328	0.7895	344.531	bk
25	Spectrogram 1	1	578.121493931	578.245273192	101.812	450.880	258.398	0.1238	0.0697	344.531	0.8500	86.133	bm
26	Spectrogram 1	1	578.245273192	578.342993660	378.157	901.759	689.062	0.0977	0.0522	775.195	0.7500	258.398	bk
27	Spectrogram 1	1	579.346257139	579.476551098	130.901	450.880	258.398	0.1303	0.0697	344.531	0.8095	86.133	bm
28	Spectrogram 1	1	579.463521702	579.544955426	363.613	872.670	689.062	0.0814	0.0464	775.195	0.8462	258.398	bk
29	Spectrogram 1	1	579.955381394	580.043329816	87.267	436.335	258.398	0.0879	0.0580	344.531	0.8571	172.266	bm
30	Spectrogram 1	1	580.691542259	580.815321519	130.901	479.969	344.531	0.1238	0.0697	344.531	0.7500	86.133	bm
31	Spectrogram 1	1	580.802292123	580.880468498	436.335	872.670	689.062	0.0782	0.0348	775.195	0.7500	172.266	bk
32	Spectrogram 1	1	582.215981570	582.584062003	87.267	509.058	258.398	0.3681	0.2206	344.531	0.7778	86.133	bm
