Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	537.553474366	538.017032549	69.485	509.559	344.531	0.4636	0.2554	430.664	0.7342	172.266	bm
2	Spectrogram 1	1	538.751281641	538.920463460	92.647	440.074	258.398	0.1692	0.0929	430.664	0.7500	258.398	bm
3	Spectrogram 1	1	538.852790732	538.954299824	370.588	1019.118	602.930	0.1015	0.0580	775.195	0.8824	344.531	bk
4	Spectrogram 1	1	540.514156190	540.808532554	185.294	532.721	344.531	0.2944	0.1277	430.664	0.5306	172.266	bm
5	Spectrogram 1	1	540.683338009	541.580001647	509.559	1111.765	861.328	0.8967	0.7372	947.461	0.9346	172.266	us
6	Spectrogram 1	1	541.190883464	541.309310737	277.941	903.309	861.328	0.1184	0.0987	861.328	0.9474	172.266	bk
7	Spectrogram 1	1	541.576618010	541.678127101	416.912	1019.118	775.195	0.1015	0.0522	861.328	0.8125	258.398	bk
8	Spectrogram 1	1	541.695045283	541.793170738	324.265	1042.279	689.062	0.0981	0.0580	861.328	0.8750	430.664	bk
9	Spectrogram 1	1	541.827007102	541.938667102	393.750	1111.765	689.062	0.1117	0.0580	861.328	0.7778	344.531	bk
10	Spectrogram 1	1	541.972503466	542.101081648	347.426	1111.765	689.062	0.1286	0.0697	861.328	0.7619	258.398	bk
11	Spectrogram 1	1	542.148452557	542.260112557	347.426	1042.279	689.062	0.1117	0.0697	861.328	0.7778	344.531	bk
12	Spectrogram 1	1	542.307483466	542.439445285	347.426	1088.603	775.195	0.1320	0.0639	861.328	0.7727	258.398	bk
13	Spectrogram 1	1	542.500350739	542.618778012	370.588	1111.765	775.195	0.1184	0.0697	861.328	0.7895	344.531	bk
14	Spectrogram 1	1	542.693218012	542.845481649	324.265	1088.603	775.195	0.1523	0.0755	861.328	0.7200	258.398	bk
15	Spectrogram 1	1	542.926688922	543.058650740	370.588	1088.603	775.195	0.1320	0.0697	861.328	0.6818	344.531	bk
16	Spectrogram 1	1	543.146625286	543.285354377	324.265	1111.765	775.195	0.1387	0.0697	861.328	0.7391	344.531	bk
17	Spectrogram 1	1	543.410548923	543.559428923	277.941	1158.088	775.195	0.1489	0.0755	861.328	0.7200	344.531	bk
18	Spectrogram 1	1	543.579730741	543.799667105	92.647	463.235	344.531	0.2199	0.1741	430.664	0.9167	258.398	bm
19	Spectrogram 1	1	544.285336582	544.582018018	115.809	509.559	344.531	0.2967	0.1974	430.664	0.9000	258.398	bm
