Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	88.424006674	89.041091068	152.735	441.235	281.250	0.6171	0.3680	375.000	0.7304	187.500	bm
2	Spectrogram 1	1	90.786426778	91.214701768	152.735	560.029	281.250	0.4283	0.2560	375.000	0.7215	187.500	bm
3	Spectrogram 1	1	90.943000431	91.610741006	627.911	1153.998	937.500	0.6677	0.5493	1031.250	0.9680	187.500	us
4	Spectrogram 1	1	91.628320816	91.714612837	543.058	1153.998	937.500	0.0863	0.0693	1031.250	1.0000	375.000	bk
5	Spectrogram 1	1	91.760201075	91.848121247	458.205	1086.116	750.000	0.0879	0.0693	937.500	0.9333	281.250	bk
6	Spectrogram 1	1	91.867659063	91.913247301	560.029	1153.998	843.750	0.0456	0.0320	1031.250	1.0000	375.000	bk
7	Spectrogram 1	1	91.942554025	92.023961592	407.294	1170.969	750.000	0.0814	0.0640	937.500	1.0000	375.000	bk
8	Spectrogram 1	1	92.100484705	92.198173785	458.205	1086.116	750.000	0.0977	0.0640	843.750	0.8889	281.250	bk
9	Spectrogram 1	1	92.203058239	92.289350260	458.205	1086.116	750.000	0.0863	0.0693	843.750	0.9333	281.250	bk
10	Spectrogram 1	1	92.304003622	92.380526735	339.411	1035.204	750.000	0.0765	0.0533	843.750	0.8462	281.250	bk
11	Spectrogram 1	1	92.393551946	92.447280940	407.294	1103.087	750.000	0.0537	0.0373	843.750	0.8889	281.250	bk
12	Spectrogram 1	1	92.486356573	92.587301956	407.294	1018.234	750.000	0.1009	0.0693	843.750	0.8889	281.250	bk
13	Spectrogram 1	1	92.680106582	92.779423814	441.235	1069.145	750.000	0.0993	0.0747	843.750	0.9444	281.250	bk
