Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	2218.828084297	2219.709428174	122.721	473.352	281.250	0.8813	0.5333	375.000	0.7622	93.750	bm
2	Spectrogram 1	1	2221.828403880	2222.203443828	157.784	543.479	375.000	0.3750	0.2240	375.000	0.7429	93.750	bm
3	Spectrogram 1	1	2222.114371840	2222.569107777	631.137	999.300	843.750	0.4547	0.3360	937.500	0.9524	187.500	us
4	Spectrogram 1	1	2222.569107777	2222.662867764	561.010	1034.363	750.000	0.0938	0.0640	937.500	0.8235	281.250	bk
5	Spectrogram 1	1	2222.676931762	2222.784755747	455.821	1034.363	750.000	0.1078	0.0640	843.750	0.9000	187.500	bk
6	Spectrogram 1	1	2222.831635741	2222.948835725	438.289	964.237	750.000	0.1172	0.0533	843.750	0.7619	281.250	bk
7	Spectrogram 1	1	2222.995715718	2223.126979700	420.758	946.705	750.000	0.1313	0.0533	843.750	0.7083	281.250	bk
8	Spectrogram 1	1	2223.173859693	2223.314499674	455.821	964.237	656.250	0.1406	0.0693	843.750	0.7600	281.250	bk
9	Spectrogram 1	1	2223.394195663	2223.525459645	403.226	981.768	656.250	0.1313	0.0800	843.750	0.8333	281.250	bk
10	Spectrogram 1	1	2223.623907631	2223.755171613	403.226	981.768	750.000	0.1313	0.0800	843.750	0.8750	281.250	bk
11	Spectrogram 1	1	2225.250643405	2225.377219387	105.189	490.884	281.250	0.1266	0.0747	375.000	0.7826	187.500	bm
12	Spectrogram 1	1	2226.788307191	2227.022707159	70.126	438.289	281.250	0.2344	0.1813	375.000	0.8837	281.250	bm
