Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	505.756931359	505.972032610	107.282	447.010	258.398	0.2151	0.1335	344.531	0.8889	172.266	bm
2	Spectrogram 1	1	506.102727041	506.551989147	143.043	500.651	344.531	0.4493	0.2902	430.664	0.7632	172.266	bm
3	Spectrogram 1	1	506.720802787	506.829714813	107.282	500.651	258.398	0.1089	0.0639	344.531	0.8333	86.133	bm
4	Spectrogram 1	1	506.829714813	506.952240842	393.369	840.379	689.062	0.1225	0.0639	775.195	0.7500	258.398	bk
5	Spectrogram 1	1	507.671060212	507.976013884	107.282	447.010	258.398	0.3050	0.1858	344.531	0.7647	172.266	bm
6	Spectrogram 1	1	508.757457669	508.950776515	178.804	500.651	344.531	0.1933	0.0929	430.664	0.6250	172.266	bm
7	Spectrogram 1	1	508.967113319	509.710437895	393.369	1108.584	861.328	0.7433	0.4354	947.461	0.8898	258.398	us
8	Spectrogram 1	1	509.408207023	509.528010252	89.402	411.249	258.398	0.1198	0.0522	344.531	0.7000	172.266	bm
9	Spectrogram 1	1	509.577020663	509.645090680	536.412	1037.063	775.195	0.0681	0.0580	861.328	1.0000	258.398	bk
10	Spectrogram 1	1	509.710437895	509.808458718	375.488	983.422	775.195	0.0980	0.0580	861.328	0.8125	258.398	bk
11	Spectrogram 1	1	509.862914731	509.963658355	321.847	1001.302	775.195	0.1007	0.0639	861.328	0.8235	258.398	bk
12	Spectrogram 1	1	510.031728371	510.135194796	303.967	983.422	775.195	0.1035	0.0639	861.328	0.8824	344.531	bk
13	Spectrogram 1	1	510.219601616	510.325790841	268.206	965.541	775.195	0.1062	0.0639	861.328	0.8235	344.531	bk
14	Spectrogram 1	1	510.412920461	510.519109687	357.608	1001.302	689.062	0.1062	0.0580	861.328	0.8235	344.531	bk
15	Spectrogram 1	1	510.625298912	510.739656539	321.847	1001.302	689.062	0.1144	0.0697	861.328	0.8333	344.531	bk
16	Spectrogram 1	1	510.807726555	510.995599799	107.282	447.010	258.398	0.1879	0.1161	344.531	0.8387	172.266	bm
17	Spectrogram 1	1	511.286939468	511.605507144	160.924	518.531	344.531	0.3186	0.1045	430.664	0.4259	172.266	bm
18	Spectrogram 1	1	511.964357721	512.141486315	214.565	464.890	344.531	0.1771	0.0929	430.664	0.7333	172.266	bm
19	Spectrogram 1	1	512.106830721	512.226199990	393.369	965.541	689.062	0.1194	0.0639	775.195	0.7895	258.398	bk
20	Spectrogram 1	1	512.414880448	512.565054691	107.282	411.249	258.398	0.1502	0.0871	344.531	0.8400	172.266	bm
21	Spectrogram 1	1	512.553502826	512.645917744	447.010	929.781	689.062	0.0924	0.0348	775.195	0.6667	172.266	bk
22	Spectrogram 1	1	513.327477768	513.481502632	178.804	500.651	344.531	0.1540	0.0813	430.664	0.6923	172.266	bm
23	Spectrogram 1	1	513.450697659	513.554664442	393.369	947.661	689.062	0.1040	0.0639	775.195	0.8824	258.398	bk
24	Spectrogram 1	1	514.039842764	514.166913276	178.804	482.771	344.531	0.1271	0.0522	430.664	0.6190	172.266	bm
25	Spectrogram 1	1	514.128407060	514.243925708	375.488	894.020	689.062	0.1155	0.0697	861.328	0.7895	344.531	bk
26	Spectrogram 1	1	514.638707062	514.744896288	160.924	536.412	344.531	0.1062	0.0464	430.664	0.6471	172.266	bm
27	Spectrogram 1	1	514.717668281	514.810243503	375.488	911.900	689.062	0.0926	0.0580	775.195	0.8667	258.398	bk
28	Spectrogram 1	1	514.889204722	514.987225545	393.369	911.900	689.062	0.0980	0.0639	775.195	0.8750	258.398	bk
29	Spectrogram 1	1	516.359517070	516.484765900	53.641	411.249	258.398	0.1252	0.0755	344.531	0.8571	172.266	bm
30	Spectrogram 1	1	517.867948627	517.986585892	89.402	357.608	258.398	0.1186	0.0813	344.531	0.8500	172.266	bm
31	Spectrogram 1	1	519.974230363	520.091310791	125.163	429.129	258.398	0.1171	0.0755	344.531	0.8421	172.266	bm
32	Spectrogram 1	1	521.537117933	521.646029959	107.282	447.010	258.398	0.1089	0.0639	344.531	0.8333	172.266	bm
