Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	2001.732310927	2002.416739584	119.048	452.381	281.250	0.6844	0.4640	375.000	0.8359	187.500	bm
2	Spectrogram 1	1	2003.128598468	2003.752912214	95.238	428.571	281.250	0.6243	0.4480	375.000	0.8190	187.500	bm
3	Spectrogram 1	1	2004.144923172	2004.333669188	166.667	500.000	281.250	0.1887	0.1547	468.750	0.9412	281.250	bm
4	Spectrogram 1	1	2004.314310622	2004.411103451	404.762	904.762	656.250	0.0968	0.0747	750.000	0.8333	281.250	bk
5	Spectrogram 1	1	2005.743062858	2007.081120883	142.857	476.190	281.250	1.3381	1.1520	375.000	0.9280	187.500	bm
6	Spectrogram 1	1	2006.643086542	2007.354892346	619.048	1119.048	843.750	0.7118	0.6133	937.500	0.9398	281.250	us
7	Spectrogram 1	1	2006.906591575	2007.026366590	547.619	785.714	656.250	0.1198	0.0853	750.000	0.8636	187.500	bk
8	Spectrogram 1	1	2007.214584471	2007.495200220	119.048	500.000	281.250	0.2806	0.2133	468.750	0.9038	281.250	bm
9	Spectrogram 1	1	2007.375425205	2007.478089504	589.256	976.481	750.000	0.1027	0.0907	843.750	0.9474	187.500	bk
10	Spectrogram 1	1	2007.515733080	2007.625241665	471.405	993.317	750.000	0.1095	0.0587	843.750	0.8421	187.500	bk
11	Spectrogram 1	1	2007.697106674	2007.796348830	336.718	1010.153	750.000	0.0992	0.0640	843.750	0.8824	281.250	bk
13	Spectrogram 1	1	2007.823725976	2007.919545988	117.851	471.405	281.250	0.0958	0.0640	468.750	0.8824	281.250	bm
12	Spectrogram 1	1	2007.844258836	2007.953767421	454.569	959.645	750.000	0.1095	0.0907	843.750	0.9500	281.250	bk
14	Spectrogram 1	1	2008.015366000	2008.138563158	454.569	959.645	750.000	0.1232	0.0907	843.750	0.8636	281.250	bk
15	Spectrogram 1	1	2008.220694597	2008.326781039	404.061	909.137	750.000	0.1061	0.0640	843.750	0.8421	281.250	bk
16	Spectrogram 1	1	2008.432867481	2008.538953923	370.389	976.481	750.000	0.1061	0.0640	843.750	0.7895	281.250	bk
17	Spectrogram 1	1	2008.624507505	2008.737438233	437.733	925.973	750.000	0.1129	0.0640	843.750	0.8500	281.250	bk
18	Spectrogram 1	1	2008.836680389	2008.935922544	404.061	942.809	750.000	0.0992	0.0640	843.750	1.0000	281.250	bk
19	Spectrogram 1	1	2008.994098980	2009.124140425	185.195	454.569	281.250	0.1300	0.1013	375.000	0.9565	187.500	bm
20	Spectrogram 1	1	2009.089918992	2009.178894717	437.733	942.809	750.000	0.0890	0.0587	843.750	0.8750	281.250	bk
21	Spectrogram 1	1	2009.308820596	2009.434651274	420.897	942.809	750.000	0.1258	0.0960	843.750	1.0000	281.250	bk
22	Spectrogram 1	1	2009.545963027	2009.666954063	404.061	942.809	750.000	0.1210	0.0747	843.750	0.8636	281.250	bk
23	Spectrogram 1	1	2009.957332550	2010.136399284	168.359	454.569	281.250	0.1791	0.1280	375.000	0.9062	187.500	bm
24	Spectrogram 1	1	2010.576806656	2010.780071596	134.687	437.733	281.250	0.2033	0.1547	375.000	0.9189	187.500	bm
25	Spectrogram 1	1	2011.549574586	2011.699603471	151.523	404.061	281.250	0.1500	0.1013	375.000	0.8519	187.500	bm
26	Spectrogram 1	1	2012.033538731	2012.178727975	151.523	404.061	281.250	0.1452	0.0960	375.000	0.9231	187.500	bm
27	Spectrogram 1	1	2012.396511840	2013.141816623	151.523	420.897	281.250	0.7453	0.5760	375.000	0.8705	187.500	bm
28	Spectrogram 1	1	2013.882281764	2014.293651287	134.687	420.897	281.250	0.4114	0.2720	375.000	0.8182	187.500	bm
29	Spectrogram 1	1	2015.169626389	2015.595514837	151.523	454.569	281.250	0.4259	0.3040	375.000	0.8734	187.500	bm
