Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	609.790082577	610.352613315	129.199	452.197	258.398	0.5625	0.3889	344.531	0.8438	86.133	bm
2	Spectrogram 1	1	609.942112908	610.026706031	409.131	904.395	602.930	0.0846	0.0522	775.195	0.9231	344.531	bk
3	Spectrogram 1	1	610.621421320	610.741902435	86.133	538.330	258.398	0.1205	0.0697	344.531	0.7368	172.266	bm
4	Spectrogram 1	1	610.723958439	610.803424706	409.131	947.461	689.062	0.0795	0.0406	775.195	0.8462	258.398	bk
5	Spectrogram 1	1	611.287912593	611.405830279	86.133	495.264	258.398	0.1179	0.0697	344.531	0.8000	172.266	bm
6	Spectrogram 1	1	611.385322856	611.477606262	387.598	904.395	602.930	0.0923	0.0464	775.195	0.8667	258.398	bk
7	Spectrogram 1	1	612.051814128	612.177422098	86.133	473.730	344.531	0.1256	0.0639	344.531	0.7143	86.133	bm
8	Spectrogram 1	1	612.146660963	612.233817514	387.598	925.928	689.062	0.0872	0.0522	775.195	1.0000	258.398	bk
9	Spectrogram 1	1	612.618331709	612.992592193	129.199	516.797	344.531	0.3743	0.2322	344.531	0.7302	86.133	bm
10	Spectrogram 1	1	612.884928218	612.982338481	430.664	904.395	689.062	0.0974	0.0580	775.195	0.9333	258.398	bk
12	Spectrogram 1	1	612.946450489	613.620632046	387.598	1012.061	861.328	0.6742	0.5573	947.461	0.8783	344.531	us
11	Spectrogram 1	1	613.254061846	613.487333791	107.666	516.797	344.531	0.2333	0.1683	344.531	0.8205	86.133	bm
13	Spectrogram 1	1	613.354035537	613.459136083	409.131	904.395	775.195	0.1051	0.0871	861.328	0.9412	258.398	bk
14	Spectrogram 1	1	613.605251478	613.705225169	495.264	1033.594	775.195	0.1000	0.0697	947.461	0.7500	258.398	bk
15	Spectrogram 1	1	613.720605736	613.828269711	473.730	1098.193	775.195	0.1077	0.0755	861.328	0.9444	172.266	bk
18	Spectrogram 1	1	613.830833139	613.948750826	129.199	538.330	344.531	0.1179	0.0639	344.531	0.8000	86.133	bm
16	Spectrogram 1	1	613.879538271	613.966694821	430.664	1055.127	775.195	0.0872	0.0580	861.328	0.9286	258.398	bk
17	Spectrogram 1	1	613.917989690	614.028217093	387.598	1141.260	775.195	0.1102	0.0871	861.328	0.8333	258.398	bk
19	Spectrogram 1	1	614.020526809	614.125627356	409.131	947.461	775.195	0.1051	0.0522	861.328	0.8235	258.398	bk
20	Spectrogram 1	1	614.197403339	614.292250174	366.064	968.994	775.195	0.0948	0.0522	861.328	0.7333	258.398	bk
21	Spectrogram 1	1	614.369153013	614.456309564	473.730	947.461	689.062	0.0872	0.0580	861.328	0.8571	258.398	bk
22	Spectrogram 1	1	614.407604432	614.515268407	107.666	452.197	258.398	0.1077	0.0580	344.531	0.7647	86.133	bm
23	Spectrogram 1	1	614.484507271	614.597298102	387.598	968.994	775.195	0.1128	0.0813	861.328	1.0000	258.398	bk
24	Spectrogram 1	1	614.556283255	614.648566662	452.197	1012.061	689.062	0.0923	0.0697	861.328	0.8667	258.398	bk
25	Spectrogram 1	1	614.753667208	614.851077471	387.598	990.527	775.195	0.0974	0.0580	861.328	0.8125	258.398	bk
26	Spectrogram 1	1	614.956178018	615.061278565	344.531	1012.061	689.062	0.1051	0.0755	861.328	0.9412	344.531	bk
29	Spectrogram 1	1	615.125364264	615.240718523	107.666	430.664	258.398	0.1154	0.0697	344.531	0.8421	86.133	bm
27	Spectrogram 1	1	615.189449963	615.281733370	430.664	1033.594	775.195	0.0923	0.0639	861.328	0.9333	258.398	bk
28	Spectrogram 1	1	615.407341341	615.509878460	387.598	1098.193	775.195	0.1025	0.0697	861.328	0.8824	344.531	bk
30	Spectrogram 1	1	615.809799532	615.978985778	107.666	452.197	258.398	0.1692	0.0813	344.531	0.7241	172.266	bm
31	Spectrogram 1	1	615.955914926	616.043071477	322.998	947.461	602.930	0.0872	0.0639	775.195	0.9286	344.531	bk
32	Spectrogram 1	1	616.471163948	616.612152487	107.666	452.197	258.398	0.1410	0.0697	344.531	0.7083	86.133	bm
33	Spectrogram 1	1	616.586518207	616.686491898	409.131	904.395	602.930	0.1000	0.0580	775.195	0.9375	258.398	bk
34	Spectrogram 1	1	617.178670068	617.299151183	64.600	495.264	258.398	0.1205	0.0871	344.531	0.8000	258.398	bm
35	Spectrogram 1	1	617.309404895	617.388871162	366.064	968.994	689.062	0.0795	0.0522	775.195	0.9167	258.398	bk
36	Spectrogram 1	1	617.955388743	618.096377281	129.199	473.730	258.398	0.1410	0.0755	344.531	0.6957	86.133	bm
37	Spectrogram 1	1	618.083560142	618.163026409	430.664	882.861	689.062	0.0795	0.0406	775.195	0.8462	258.398	bk
38	Spectrogram 1	1	618.919237660	619.401162118	172.266	430.664	258.398	0.4819	0.3425	344.531	0.8171	172.266	bm
39	Spectrogram 1	1	620.357320751	620.900767481	64.600	430.664	258.398	0.5434	0.2670	344.531	0.6630	258.398	bm
40	Spectrogram 1	1	622.008168364	622.520853958	86.133	366.064	258.398	0.5127	0.3425	344.531	0.8391	258.398	bm
41	Spectrogram 1	1	623.505210298	623.915358774	86.133	387.598	258.398	0.4101	0.2496	344.531	0.7286	258.398	bm
