Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1023.995410247	1024.334380292	117.610	403.234	258.398	0.3390	0.2090	344.531	0.7895	172.266	bm
2	Spectrogram 1	1	1024.352706009	1024.903239424	134.411	470.439	344.531	0.5505	0.4238	430.664	0.8723	172.266	bm
3	Spectrogram 1	1	1026.719625179	1027.176530462	100.808	453.638	258.398	0.4569	0.3367	344.531	0.8462	172.266	bm
4	Spectrogram 1	1	1027.412473354	1027.757024879	151.213	537.645	344.531	0.3446	0.1916	430.664	0.7288	172.266	bm
5	Spectrogram 1	1	1027.704593125	1028.419912051	470.439	1075.290	861.328	0.7153	0.5689	947.461	0.9180	258.398	us
17	Spectrogram 1	1	1028.161498408	1028.262616790	100.808	453.638	258.398	0.1011	0.0639	344.531	0.8235	172.266	bm
6	Spectrogram 1	1	1028.438637678	1028.521030434	504.042	1008.084	775.195	0.0824	0.0406	861.328	0.7692	172.266	bk
7	Spectrogram 1	1	1028.580952438	1028.682070820	470.439	1008.084	775.195	0.1011	0.0639	861.328	0.8125	172.266	bk
18	Spectrogram 1	1	1028.745737950	1028.839366081	117.610	420.035	258.398	0.0936	0.0522	344.531	0.8667	172.266	bm
8	Spectrogram 1	1	1028.745737950	1028.839366081	436.837	974.482	775.195	0.0936	0.0522	861.328	0.8000	258.398	bk
9	Spectrogram 1	1	1028.910523462	1029.019132094	403.234	991.283	775.195	0.1086	0.0522	861.328	0.7222	258.398	bk
10	Spectrogram 1	1	1029.090289475	1029.198898107	403.234	924.077	775.195	0.1086	0.0580	861.328	0.7778	258.398	bk
11	Spectrogram 1	1	1029.292526239	1029.404879997	386.432	991.283	775.195	0.1124	0.0580	861.328	0.7368	258.398	bk
19	Spectrogram 1	1	1029.457311751	1029.569665509	117.610	436.837	258.398	0.1124	0.0639	344.531	0.7778	86.133	bm
12	Spectrogram 1	1	1029.498508129	1029.603371636	436.837	974.482	775.195	0.1049	0.0697	861.328	0.8824	258.398	bk
13	Spectrogram 1	1	1029.715725394	1029.820588902	369.631	940.879	775.195	0.1049	0.0697	861.328	0.8824	258.398	bk
14	Spectrogram 1	1	1029.940432911	1030.052786669	319.227	940.879	775.195	0.1124	0.0697	861.328	0.8333	258.398	bk
15	Spectrogram 1	1	1030.180120928	1030.299964936	302.425	974.482	775.195	0.1198	0.0697	861.328	0.8000	258.398	bk
20	Spectrogram 1	1	1030.359886941	1030.457260198	117.610	470.439	258.398	0.0974	0.0580	344.531	0.7500	86.133	bm
16	Spectrogram 1	1	1030.434789446	1030.535907828	386.432	974.482	689.062	0.1011	0.0522	775.195	0.8125	172.266	bk
21	Spectrogram 1	1	1031.326129260	1031.438483018	84.007	453.638	258.398	0.1124	0.0813	344.531	0.9444	258.398	bm
22	Spectrogram 1	1	1031.457208645	1031.554581902	453.638	873.673	689.062	0.0974	0.0580	775.195	0.8125	258.398	bk
23	Spectrogram 1	1	1032.505843720	1032.921552625	134.411	436.837	258.398	0.4157	0.2902	344.531	0.8000	172.266	bm
24	Spectrogram 1	1	1033.543243420	1034.494505238	100.808	453.638	258.398	0.9513	0.6676	344.531	0.7853	172.266	bm
25	Spectrogram 1	1	1036.258459240	1036.726599898	134.411	537.645	344.531	0.4681	0.2438	430.664	0.7375	172.266	bm
26	Spectrogram 1	1	1037.209721058	1038.033648617	100.808	453.638	258.398	0.8239	0.5631	344.531	0.7660	172.266	bm
