Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1840.138615923	1840.376988771	141.421	441.942	281.250	0.2384	0.1600	375.000	0.8636	187.500	bm
2	Spectrogram 1	1	1840.654630299	1841.359190440	106.066	530.330	375.000	0.7046	0.5387	468.750	0.8550	187.500	bm
3	Spectrogram 1	1	1843.850434189	1844.133606685	194.454	565.685	375.000	0.2832	0.1813	468.750	0.7358	187.500	bm
4	Spectrogram 1	1	1844.066184662	1844.865135635	601.041	1131.371	843.750	0.7990	0.6133	937.500	0.8792	187.500	us
5	Spectrogram 1	1	1844.356099361	1844.453861294	388.909	954.594	937.500	0.0978	0.0853	937.500	0.9444	281.250	bk
6	Spectrogram 1	1	1844.831424623	1844.935928759	548.008	1078.338	843.750	0.1045	0.0480	937.500	0.7895	281.250	bk
7	Spectrogram 1	1	1844.993237478	1845.101112715	441.942	1078.338	750.000	0.1079	0.0533	843.750	0.7895	281.250	bk
8	Spectrogram 1	1	1845.168534738	1845.273038874	424.264	1060.660	750.000	0.1045	0.0640	843.750	0.8889	281.250	bk
9	Spectrogram 1	1	1845.364058605	1845.465191639	441.942	1042.983	750.000	0.1011	0.0533	843.750	0.8333	281.250	bk
10	Spectrogram 1	1	1845.569695775	1845.667457708	406.586	1078.338	750.000	0.0978	0.0587	843.750	0.8824	281.250	bk
11	Spectrogram 1	1	1845.785446248	1845.896692586	388.909	1078.338	750.000	0.1112	0.0747	843.750	0.9000	281.250	bk
12	Spectrogram 1	1	1846.216376213	1846.354632465	176.777	583.363	375.000	0.1383	0.0853	468.750	0.8800	187.500	bm
13	Spectrogram 1	1	1846.333178908	1846.442830418	512.652	901.561	656.250	0.1097	0.0747	750.000	0.9500	187.500	bk
14	Spectrogram 1	1	1846.538179558	1846.666900896	176.777	530.330	375.000	0.1287	0.0907	468.750	0.9167	187.500	bm
15	Spectrogram 1	1	1846.616842598	1846.705040552	459.619	972.272	656.250	0.0882	0.0533	750.000	0.9375	187.500	bk
16	Spectrogram 1	1	1846.726494108	1846.800389691	123.744	530.330	375.000	0.0739	0.0693	468.750	1.0000	281.250	bm
17	Spectrogram 1	1	1846.759866307	1846.850447989	530.330	919.239	656.250	0.0906	0.0640	750.000	0.9375	187.500	bk
18	Spectrogram 1	1	1846.788471048	1846.886203916	194.454	477.297	375.000	0.0977	0.0800	468.750	1.0000	187.500	bm
19	Spectrogram 1	1	1846.838529347	1846.943413400	477.297	883.883	656.250	0.1049	0.0853	750.000	0.8889	187.500	bk
20	Spectrogram 1	1	1847.079285923	1847.193704890	176.777	548.008	375.000	0.1144	0.0747	468.750	0.9000	187.500	bm
21	Spectrogram 1	1	1847.157948963	1847.253298103	477.297	919.239	656.250	0.0953	0.0533	843.750	0.8750	281.250	bk
22	Spectrogram 1	1	1847.398705540	1847.491670951	176.777	618.718	375.000	0.0930	0.0747	562.500	0.9375	281.250	bm
23	Spectrogram 1	1	1847.453531295	1847.563182805	477.297	936.916	750.000	0.1097	0.0747	843.750	0.9000	281.250	bk
24	Spectrogram 1	1	1847.582252633	1847.651380759	141.421	494.975	281.250	0.0691	0.0427	375.000	0.8333	187.500	bm
25	Spectrogram 1	1	1847.689520415	1847.782485826	141.421	548.008	375.000	0.0930	0.0640	468.750	0.8824	187.500	bm
26	Spectrogram 1	1	1847.763415998	1847.863532594	459.619	936.916	656.250	0.1001	0.0747	843.750	0.9444	281.250	bk
