Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	589.754780468	590.099209177	63.381	427.821	258.398	0.3444	0.2612	344.531	0.9138	258.398	bm
2	Spectrogram 1	1	591.440169876	592.119540267	95.071	491.202	258.398	0.6794	0.5863	344.531	0.9310	172.266	bm
3	Spectrogram 1	1	593.930126451	594.061514122	126.762	427.821	258.398	0.1314	0.0813	344.531	0.8636	172.266	bm
4	Spectrogram 1	1	594.071429899	594.143941206	364.440	839.797	602.930	0.0725	0.0290	689.062	0.8182	172.266	bk
5	Spectrogram 1	1	594.379602955	594.619796660	158.452	522.893	344.531	0.2402	0.1451	430.664	0.7750	172.266	bm
6	Spectrogram 1	1	594.644722422	595.254270599	380.285	1109.166	861.328	0.6095	0.5631	947.461	0.9808	430.664	us
7	Spectrogram 1	1	595.070726352	595.184025270	95.071	443.666	258.398	0.1133	0.0755	344.531	0.7778	172.266	bm
8	Spectrogram 1	1	595.245206686	595.315452014	570.428	1125.011	861.328	0.0702	0.0464	947.461	0.8182	258.398	bk
9	Spectrogram 1	1	595.365303538	595.449144737	602.119	1045.785	861.328	0.0838	0.0348	861.328	0.7143	86.133	bk
10	Spectrogram 1	1	595.505794196	595.594167352	507.047	1045.785	775.195	0.0884	0.0522	861.328	0.8571	172.266	bk
11	Spectrogram 1	1	595.655348767	595.748253880	459.512	1029.940	775.195	0.0929	0.0464	861.328	0.8000	258.398	bk
12	Spectrogram 1	1	595.823031165	595.913670299	459.512	1014.095	775.195	0.0906	0.0522	861.328	0.8000	258.398	bk
13	Spectrogram 1	1	595.986181607	596.079086719	507.047	934.868	775.195	0.0929	0.0464	861.328	0.8000	258.398	bk
14	Spectrogram 1	1	596.162927918	596.255833031	427.821	950.714	689.062	0.0929	0.0522	861.328	0.8000	258.398	bk
15	Spectrogram 1	1	596.351004121	596.441643256	443.666	998.249	775.195	0.0906	0.0464	861.328	0.8000	258.398	bk
16	Spectrogram 1	1	596.552676195	596.645581307	427.821	1029.940	775.195	0.0929	0.0522	861.328	0.8000	258.398	bk
17	Spectrogram 1	1	596.754348268	596.867647186	396.131	950.714	689.062	0.1133	0.0522	775.195	0.7778	258.398	bk
18	Spectrogram 1	1	596.998133606	597.075043461	396.131	982.404	689.062	0.0769	0.0464	775.195	0.8333	258.398	bk
19	Spectrogram 1	1	597.087861771	597.185601379	110.917	459.512	258.398	0.0977	0.0697	344.531	0.8750	172.266	bm
20	Spectrogram 1	1	597.183999090	597.291352430	380.285	1029.940	602.930	0.1074	0.0580	775.195	0.8824	258.398	bk
21	Spectrogram 1	1	597.432353832	597.522081997	411.976	966.559	689.062	0.0897	0.0522	775.195	0.8571	172.266	bk
22	Spectrogram 1	1	597.659878822	597.754413853	301.059	966.559	689.062	0.0945	0.0522	775.195	0.8000	258.398	bk
23	Spectrogram 1	1	598.034814368	598.148576863	79.226	507.047	258.398	0.1138	0.0755	344.531	0.8421	258.398	bm
24	Spectrogram 1	1	598.124542533	598.215872987	348.595	934.868	602.930	0.0913	0.0522	689.062	0.8000	172.266	bk
25	Spectrogram 1	1	598.835958698	598.957732636	79.226	475.357	258.398	0.1218	0.0755	344.531	0.8500	258.398	bm
26	Spectrogram 1	1	598.933698306	599.028233337	332.750	903.178	602.930	0.0945	0.0406	689.062	0.8000	172.266	bk
27	Spectrogram 1	1	599.772631433	599.908590134	110.917	459.512	258.398	0.1360	0.0755	344.531	0.7727	172.266	bm
28	Spectrogram 1	1	599.872334481	599.990165355	348.595	855.642	602.930	0.1178	0.0464	689.062	0.7368	172.266	bk
29	Spectrogram 1	1	600.855769086	600.996259743	110.917	459.512	258.398	0.1405	0.0755	344.531	0.8261	172.266	bm
30	Spectrogram 1	1	600.978131917	601.082366921	380.285	855.642	602.930	0.1042	0.0406	689.062	0.7647	172.266	bk
31	Spectrogram 1	1	602.958596996	603.375537013	95.071	427.821	258.398	0.4169	0.2902	344.531	0.8286	172.266	bm
32	Spectrogram 1	1	604.340843791	605.043297081	126.762	411.976	258.398	0.7025	0.5921	344.531	0.9000	172.266	bm
33	Spectrogram 1	1	606.887803459	607.146124991	174.298	475.357	344.531	0.2583	0.1741	430.664	0.8409	172.266	bm
34	Spectrogram 1	1	607.699023709	607.934685458	158.452	411.976	258.398	0.2357	0.1451	344.531	0.8000	172.266	bm
35	Spectrogram 1	1	607.970941112	608.347093518	158.452	427.821	344.531	0.3762	0.2728	344.531	0.8594	86.133	bm
36	Spectrogram 1	1	610.032981412	610.345686425	158.452	538.738	344.531	0.3127	0.1741	430.664	0.7358	172.266	bm
