Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3103.864633468	3104.067587517	125.000	400.000	281.250	0.2030	0.1653	375.000	0.9459	187.500	bm
2	Spectrogram 1	1	3104.889551414	3105.508561263	150.000	525.000	281.250	0.6190	0.4533	375.000	0.9043	187.500	bm
4	Spectrogram 1	1	3106.134336247	3106.344055430	100.000	400.000	281.250	0.2097	0.1707	375.000	0.8684	187.500	bm
3	Spectrogram 1	1	3106.557157182	3106.719520421	550.000	975.000	750.000	0.1624	0.1120	843.750	0.8621	187.500	bk
5	Spectrogram 1	1	3106.915709334	3107.128811086	125.000	475.000	281.250	0.2131	0.1813	468.750	0.9744	281.250	bm
6	Spectrogram 1	1	3107.335147702	3107.521188913	175.000	525.000	375.000	0.1860	0.1173	375.000	0.7941	93.750	bm
7	Spectrogram 1	1	3107.517806346	3108.322857406	550.000	1125.000	843.750	0.8051	0.6293	937.500	0.9600	187.500	us
8	Spectrogram 1	1	3108.339770243	3108.458160105	575.000	1000.000	750.000	0.1184	0.0800	937.500	0.9524	281.250	bk
9	Spectrogram 1	1	3108.505516050	3108.596845372	400.000	1075.000	750.000	0.0913	0.0533	843.750	0.8750	187.500	bk
10	Spectrogram 1	1	3108.650966451	3108.793034286	100.000	425.000	281.250	0.1421	0.1013	375.000	0.8800	187.500	bm
11	Spectrogram 1	1	3108.681409559	3108.776121448	425.000	1050.000	750.000	0.0947	0.0587	843.750	0.8235	281.250	bk
12	Spectrogram 1	1	3108.853920500	3108.941867255	450.000	1100.000	750.000	0.0879	0.0480	843.750	0.8000	187.500	bk
13	Spectrogram 1	1	3109.063639684	3109.154969006	375.000	1000.000	750.000	0.0913	0.0747	843.750	1.0000	281.250	bk
14	Spectrogram 1	1	3109.266593733	3109.357923055	400.000	1100.000	750.000	0.0913	0.0640	843.750	0.8125	281.250	bk
16	Spectrogram 1	1	3109.330862515	3109.523668861	150.000	475.000	281.250	0.1928	0.1653	468.750	0.9429	281.250	bm
15	Spectrogram 1	1	3109.479695484	3109.601467913	400.000	1025.000	750.000	0.1218	0.0907	843.750	0.8182	281.250	bk
17	Spectrogram 1	1	3109.763831152	3109.960020066	575.000	1025.000	843.750	0.1962	0.1600	937.500	0.9444	281.250	bk
18	Spectrogram 1	1	3110.029315341	3110.235013271	125.000	450.000	281.250	0.2057	0.1813	375.000	0.9211	187.500	bm
19	Spectrogram 1	1	3110.416792838	3110.617707096	600.000	1075.000	843.750	0.2009	0.1280	937.500	0.8889	187.500	bk
20	Spectrogram 1	1	3110.655976478	3110.962131538	100.000	525.000	281.250	0.3062	0.2400	468.750	0.8596	281.250	bm
