Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3475.358173252	3476.099847507	197.332	460.442	375.000	0.7417	0.4693	375.000	0.7971	93.750	bm
2	Spectrogram 1	1	3477.898407573	3478.278515628	180.888	493.330	375.000	0.3801	0.2400	375.000	0.7606	93.750	bm
3	Spectrogram 1	1	3478.297057485	3479.089721844	707.107	1101.771	937.500	0.7927	0.4853	937.500	0.7635	93.750	us
4	Spectrogram 1	1	3479.145347413	3479.256598551	559.108	1019.549	843.750	0.1113	0.0960	937.500	0.9500	375.000	bk
5	Spectrogram 1	1	3479.289046800	3479.381756082	526.219	970.216	750.000	0.0927	0.0480	843.750	0.8235	281.250	bk
6	Spectrogram 1	1	3479.423475259	3479.530090933	427.553	953.772	656.250	0.1066	0.0427	750.000	0.8947	187.500	bk
7	Spectrogram 1	1	3479.590351966	3479.710874032	411.109	970.216	656.250	0.1205	0.0480	750.000	0.8571	187.500	bk
8	Spectrogram 1	1	3479.789676922	3479.900928060	427.553	953.772	656.250	0.1113	0.0427	750.000	0.7500	187.500	bk
11	Spectrogram 1	1	3479.956553629	3480.447912822	164.443	411.109	281.250	0.4914	0.3680	375.000	0.9011	187.500	bm
9	Spectrogram 1	1	3479.984366413	3480.090982087	411.109	937.328	656.250	0.1066	0.0427	750.000	0.8421	187.500	bk
10	Spectrogram 1	1	3480.220775082	3480.327390756	394.664	937.328	656.250	0.1066	0.0480	750.000	0.7895	187.500	bk
12	Spectrogram 1	1	3480.461819215	3480.568434889	378.220	953.772	656.250	0.1066	0.0480	750.000	0.8421	187.500	bk
14	Spectrogram 1	1	3480.591612209	3480.911459231	559.108	838.662	656.250	0.3198	0.1600	750.000	0.7458	187.500	bk
13	Spectrogram 1	1	3480.730676132	3480.846562734	411.109	953.772	656.250	0.1159	0.0747	750.000	0.8000	187.500	bk
15	Spectrogram 1	1	3480.957813872	3481.463079458	131.555	427.553	281.250	0.5053	0.4107	375.000	0.9468	187.500	bm
16	Spectrogram 1	1	3481.655932139	3481.990264484	559.108	855.106	750.000	0.3343	0.2240	750.000	0.7903	93.750	bk
17	Spectrogram 1	1	3482.036153237	3482.455707553	164.443	427.553	281.250	0.4196	0.3467	375.000	0.9615	187.500	bm
19	Spectrogram 1	1	3482.573707204	3483.340704938	164.443	460.442	281.250	0.7670	0.6293	375.000	0.9371	187.500	bm
18	Spectrogram 1	1	3482.626151494	3482.908039550	526.219	838.662	750.000	0.2819	0.1867	750.000	0.8462	93.750	bk
20	Spectrogram 1	1	3483.602926385	3483.891369977	526.219	838.662	656.250	0.2884	0.1653	750.000	0.8113	93.750	bk
21	Spectrogram 1	1	3484.015925165	3484.461701625	164.443	411.109	281.250	0.4458	0.3627	375.000	0.8916	187.500	bm
22	Spectrogram 1	1	3484.579701276	3484.835367188	526.219	855.106	750.000	0.2557	0.1707	750.000	0.8511	93.750	bk
23	Spectrogram 1	1	3484.920589158	3485.471254197	147.999	460.442	281.250	0.5507	0.2453	375.000	0.7353	187.500	bm
