Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	332.378749887	332.917677540	88.911	511.240	344.531	0.5389	0.2496	430.664	0.6848	172.266	bm
2	Spectrogram 1	1	335.465652828	335.736576462	157.174	502.958	344.531	0.2709	0.1103	430.664	0.5778	172.266	bm
3	Spectrogram 1	1	335.694895903	336.358807667	550.111	1005.916	775.195	0.6639	0.5631	861.328	0.9298	86.133	us
4	Spectrogram 1	1	336.388579495	336.477894979	565.828	990.199	775.195	0.0893	0.0406	861.328	0.7143	172.266	bk
5	Spectrogram 1	1	336.513621173	336.596982291	534.393	990.199	775.195	0.0834	0.0406	861.328	0.7143	172.266	bk
6	Spectrogram 1	1	336.635685667	336.730955517	565.828	990.199	775.195	0.0953	0.0522	861.328	0.7500	172.266	bk
7	Spectrogram 1	1	336.766681711	336.876837474	502.958	990.199	775.195	0.1102	0.0464	861.328	0.6667	172.266	bk
8	Spectrogram 1	1	336.918518033	337.010810700	471.523	958.764	775.195	0.0923	0.0522	861.328	0.8000	172.266	bk
9	Spectrogram 1	1	337.067377173	337.180510119	440.088	927.329	775.195	0.1131	0.0639	861.328	0.8333	172.266	bk
10	Spectrogram 1	1	337.234099410	337.344255173	471.523	958.764	775.195	0.1102	0.0697	861.328	0.8889	258.398	bk
15	Spectrogram 1	1	337.290665883	337.630064722	78.587	392.936	258.398	0.3394	0.2380	344.531	0.8966	172.266	bm
11	Spectrogram 1	1	337.415707561	337.519908958	455.806	943.047	775.195	0.1042	0.0580	861.328	0.8235	258.398	bk
12	Spectrogram 1	1	337.615178808	337.716403023	424.371	927.329	689.062	0.1012	0.0580	775.195	0.8125	172.266	bk
13	Spectrogram 1	1	337.802741324	337.912897088	424.371	958.764	689.062	0.1102	0.0580	775.195	0.8333	172.266	bk
14	Spectrogram 1	1	338.017098486	338.109391152	440.088	927.329	689.062	0.0923	0.0464	775.195	0.8000	172.266	bk
16	Spectrogram 1	1	338.436881260	338.895367411	62.870	424.371	258.398	0.4585	0.3251	344.531	0.9103	172.266	bm
17	Spectrogram 1	1	341.926139500	342.479895500	110.022	424.371	258.398	0.5538	0.3309	344.531	0.8404	172.266	bm
