Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1837.557370392	1838.055578347	134.687	471.405	281.250	0.4982	0.3360	375.000	0.7935	187.500	bm
2	Spectrogram 1	1	1839.587728590	1840.457974952	101.015	538.748	375.000	0.8702	0.4427	375.000	0.7037	93.750	bm
3	Spectrogram 1	1	1840.606790315	1840.920596624	134.687	471.405	281.250	0.3138	0.2240	375.000	0.8621	187.500	bm
4	Spectrogram 1	1	1841.871720901	1842.204937909	101.015	437.733	281.250	0.3332	0.2293	375.000	0.8226	187.500	bm
5	Spectrogram 1	1	1842.418455604	1842.641678648	151.523	572.420	375.000	0.2232	0.1440	375.000	0.8537	93.750	bm
6	Spectrogram 1	1	1842.664324465	1843.363109647	555.584	1043.824	843.750	0.6988	0.4693	937.500	0.9231	187.500	us
8	Spectrogram 1	1	1843.097830087	1843.291937082	84.179	420.897	281.250	0.1941	0.1280	375.000	0.7778	187.500	bm
7	Spectrogram 1	1	1843.369579881	1843.482808961	505.076	993.317	843.750	0.1132	0.0693	843.750	0.8095	187.500	bk
10	Spectrogram 1	1	1843.521630360	1843.618683858	471.405	1010.153	750.000	0.0971	0.0587	843.750	0.8235	187.500	bk
9	Spectrogram 1	1	1843.553981526	1843.689856423	117.851	454.569	281.250	0.1359	0.0693	375.000	0.7917	187.500	bm
11	Spectrogram 1	1	1843.670445723	1843.773969454	454.569	1010.153	750.000	0.1035	0.0587	843.750	0.8333	187.500	bk
12	Spectrogram 1	1	1843.848377136	1843.955135983	404.061	976.481	656.250	0.1068	0.0853	843.750	1.0000	281.250	bk
13	Spectrogram 1	1	1844.023073431	1844.126597162	370.389	976.481	656.250	0.1035	0.0640	843.750	0.8889	281.250	bk
16	Spectrogram 1	1	1844.188064377	1844.440403471	168.359	437.733	281.250	0.2523	0.1973	375.000	0.9130	187.500	bm
14	Spectrogram 1	1	1844.213945310	1844.323939274	420.897	993.317	656.250	0.1100	0.0640	843.750	0.8947	281.250	bk
15	Spectrogram 1	1	1844.430698121	1844.540692085	370.389	993.317	750.000	0.1100	0.0693	843.750	0.9000	281.250	bk
17	Spectrogram 1	1	1844.712153264	1844.841557928	101.015	437.733	281.250	0.1294	0.0480	375.000	0.7391	187.500	bm
18	Spectrogram 1	1	1844.871999989	1845.064156111	622.927	925.973	750.000	0.1922	0.1173	843.750	0.8571	93.750	bk
19	Spectrogram 1	1	1845.073306402	1845.251737087	589.256	959.645	750.000	0.1784	0.1120	843.750	0.7812	93.750	bk
20	Spectrogram 1	1	1845.311213982	1845.622323893	84.179	471.405	281.250	0.3111	0.1813	375.000	0.8103	187.500	bm
21	Spectrogram 1	1	1845.686375933	1845.887682347	101.015	454.569	281.250	0.2013	0.1067	375.000	0.7500	187.500	bm
