Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	144.755470854	145.470935528	125.284	551.250	344.531	0.7155	0.4122	430.664	0.6393	172.266	bm
2	Spectrogram 1	1	145.893234190	146.182910132	100.227	501.136	258.398	0.2897	0.1567	344.531	0.6735	172.266	bm
3	Spectrogram 1	1	147.269781746	147.472145716	100.227	476.080	258.398	0.2024	0.1219	344.531	0.7647	172.266	bm
4	Spectrogram 1	1	148.045914404	148.403753130	177.178	513.818	344.531	0.3578	0.2554	430.664	0.8167	172.266	bm
5	Spectrogram 1	1	148.226067694	148.731977617	602.407	1151.660	861.328	0.5059	0.3715	947.461	0.8605	258.398	us
10	Spectrogram 1	1	148.416092397	148.522210088	70.871	513.818	258.398	0.1061	0.0697	344.531	0.8333	172.266	bm
6	Spectrogram 1	1	148.517274381	148.623392073	425.228	815.021	689.062	0.1061	0.0639	775.195	0.8824	172.266	bk
7	Spectrogram 1	1	148.709766938	148.796141803	566.971	1098.506	775.195	0.0864	0.0406	947.461	0.8571	258.398	bk
8	Spectrogram 1	1	148.850434575	148.954084413	460.664	1063.071	775.195	0.1036	0.0406	861.328	0.7647	258.398	bk
9	Spectrogram 1	1	149.013312892	149.114494876	407.510	1063.071	775.195	0.1012	0.0522	861.328	0.7647	258.398	bk
11	Spectrogram 1	1	149.040459278	149.163851942	124.025	478.382	258.398	0.1234	0.0580	344.531	0.7000	86.133	bm
12	Spectrogram 1	1	149.171255502	149.245291100	372.075	868.174	775.195	0.0740	0.0348	861.328	1.0000	258.398	bk
13	Spectrogram 1	1	149.178659062	149.297116019	354.357	1009.917	775.195	0.1185	0.0580	861.328	0.7368	258.398	bk
14	Spectrogram 1	1	149.381023031	149.479737162	389.793	1098.506	775.195	0.0987	0.0522	861.328	0.7500	258.398	bk
15	Spectrogram 1	1	149.585854854	149.696908251	336.639	1080.789	775.195	0.1111	0.0464	861.328	0.7222	258.398	bk
16	Spectrogram 1	1	150.546407799	150.909375244	141.743	531.535	344.531	0.3630	0.2496	430.664	0.7903	172.266	bm
17	Spectrogram 1	1	151.453826411	151.809813713	141.743	531.535	344.531	0.3560	0.2554	430.664	0.8167	172.266	bm
18	Spectrogram 1	1	152.364735095	152.542728745	106.307	442.946	258.398	0.1780	0.0987	344.531	0.7586	172.266	bm
19	Spectrogram 1	1	153.718326394	153.866397591	88.589	389.793	258.398	0.1481	0.0871	344.531	0.8333	172.266	bm
20	Spectrogram 1	1	154.885620998	155.117599207	88.589	425.228	258.398	0.2320	0.1335	344.531	0.7692	172.266	bm
