Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	293.853928682	294.153979313	119.837	503.315	344.531	0.3001	0.1858	344.531	0.8235	86.133	bm
2	Spectrogram 1	1	296.513978996	296.683053600	167.772	527.283	344.531	0.1691	0.0929	430.664	0.7857	172.266	bm
3	Spectrogram 1	1	296.866217754	297.683411674	695.054	1078.533	861.328	0.8172	0.6327	947.461	0.8429	172.266	us
4	Spectrogram 1	1	297.726100664	297.793349676	551.250	1030.598	775.195	0.0672	0.0464	861.328	0.9091	172.266	bk
5	Spectrogram 1	1	297.843163759	297.927847700	455.380	1030.598	775.195	0.0847	0.0522	861.328	0.8462	172.266	bk
6	Spectrogram 1	1	297.985133895	298.077289949	455.380	982.663	775.195	0.0922	0.0580	861.328	0.8667	258.398	bk
7	Spectrogram 1	1	298.152011073	298.251639239	383.478	1054.565	775.195	0.0996	0.0580	861.328	0.8125	258.398	bk
8	Spectrogram 1	1	298.351267405	298.453386275	407.446	958.696	775.195	0.1021	0.0580	861.328	0.7647	258.398	bk
9	Spectrogram 1	1	298.557995849	298.667586832	383.478	1006.630	775.195	0.1096	0.0639	861.328	0.7778	258.398	bk
10	Spectrogram 1	1	298.789631335	298.901713022	359.511	1030.598	775.195	0.1121	0.0697	861.328	0.8333	258.398	bk
11	Spectrogram 1	1	299.021266821	299.130857803	383.478	1030.598	775.195	0.1096	0.0580	861.328	0.8235	258.398	bk
12	Spectrogram 1	1	299.300225685	299.404835260	335.543	1006.630	775.195	0.1046	0.0522	861.328	0.7059	258.398	bk
13	Spectrogram 1	1	305.845796186	306.493379264	143.804	479.348	258.398	0.6476	0.4760	344.531	0.8649	86.133	bm
14	Spectrogram 1	1	308.117318368	308.416202866	143.804	455.380	258.398	0.2989	0.1451	344.531	0.7000	86.133	bm
15	Spectrogram 1	1	308.665273281	309.083711578	119.837	455.380	258.398	0.4184	0.2902	344.531	0.8028	86.133	bm
