Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	373.050462887	373.568529349	135.580	525.373	344.531	0.5181	0.3019	344.531	0.7865	86.133	bm
2	Spectrogram 1	1	375.777783929	376.026854343	118.633	525.373	344.531	0.2491	0.1335	344.531	0.7143	86.133	bm
3	Spectrogram 1	1	376.091612651	376.906072907	508.425	1084.640	861.328	0.8145	0.4934	947.461	0.6835	172.266	us
4	Spectrogram 1	1	376.901091499	376.983284736	610.110	999.903	775.195	0.0822	0.0406	861.328	0.7692	86.133	bk
5	Spectrogram 1	1	377.023136002	377.097857127	508.425	1067.693	775.195	0.0747	0.0406	861.328	0.8182	172.266	bk
6	Spectrogram 1	1	377.150161914	377.229864447	474.530	999.903	775.195	0.0797	0.0522	861.328	0.9167	172.266	bk
7	Spectrogram 1	1	377.299604163	377.389269512	406.740	999.903	775.195	0.0897	0.0580	861.328	0.8667	258.398	bk
8	Spectrogram 1	1	377.481425566	377.568600211	372.845	1016.850	775.195	0.0872	0.0639	861.328	0.8571	258.398	bk
9	Spectrogram 1	1	377.663246968	377.772837951	372.845	982.955	775.195	0.1096	0.0697	861.328	0.8333	258.398	bk
10	Spectrogram 1	1	377.869975413	377.967112874	406.740	999.903	775.195	0.0971	0.0697	861.328	0.9333	258.398	bk
11	Spectrogram 1	1	378.089157378	378.181313431	372.845	966.008	775.195	0.0922	0.0639	861.328	0.8667	258.398	bk
12	Spectrogram 1	1	378.308339343	378.402986100	389.793	999.903	775.195	0.0946	0.0639	861.328	0.9333	258.398	bk
13	Spectrogram 1	1	378.547446941	378.652056515	338.950	949.060	775.195	0.1046	0.0697	861.328	0.8824	258.398	bk
14	Spectrogram 1	1	378.803989468	378.911089746	338.950	949.060	775.195	0.1071	0.0697	861.328	0.8333	258.398	bk
15	Spectrogram 1	1	387.664194315	388.368671832	152.528	474.530	258.398	0.7045	0.4934	344.531	0.8667	86.133	bm
16	Spectrogram 1	1	390.017149222	390.327119329	135.580	525.373	344.531	0.3100	0.1625	344.531	0.7115	86.133	bm
17	Spectrogram 1	1	390.580731236	390.968193870	118.633	508.425	258.398	0.3875	0.2438	344.531	0.7576	86.133	bm
