Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	195.783779072	196.006623649	88.200	441.000	258.398	0.2228	0.1045	344.531	0.6842	172.266	bm
2	Spectrogram 1	1	197.032903042	197.773505129	110.250	551.250	344.531	0.7406	0.5805	344.531	0.8976	86.133	bm
3	Spectrogram 1	1	199.737939031	200.089856335	154.350	463.050	258.398	0.3519	0.2438	344.531	0.8167	172.266	bm
4	Spectrogram 1	1	200.095108832	200.546823580	154.350	485.100	344.531	0.4517	0.2670	430.664	0.6753	172.266	bm
5	Spectrogram 1	1	200.402379910	201.030053310	529.200	1124.550	861.328	0.6277	0.4934	947.461	0.9065	172.266	us
6	Spectrogram 1	1	200.827832173	201.090457026	66.150	441.000	258.398	0.2626	0.1509	344.531	0.6591	258.398	bm
7	Spectrogram 1	1	201.027427061	201.116719511	507.150	992.250	775.195	0.0893	0.0580	947.461	0.9286	344.531	bk
8	Spectrogram 1	1	201.187628222	201.282173169	441.000	1036.350	775.195	0.0945	0.0697	861.328	1.0000	258.398	bk
9	Spectrogram 1	1	201.371465619	201.460758069	396.900	1036.350	775.195	0.0893	0.0697	861.328	1.0000	258.398	bk
10	Spectrogram 1	1	201.563181762	201.647221715	330.750	1036.350	775.195	0.0840	0.0639	861.328	1.0000	258.398	bk
11	Spectrogram 1	1	201.739140414	201.833685361	418.950	1014.300	689.062	0.0945	0.0697	861.328	0.9375	344.531	bk
12	Spectrogram 1	1	201.775907893	201.888836580	88.200	441.000	344.531	0.1129	0.0639	344.531	0.6667	86.133	bm
13	Spectrogram 1	1	201.842407017	201.929687810	441.000	1014.300	775.195	0.0873	0.0813	861.328	1.0000	258.398	bk
14	Spectrogram 1	1	201.955686344	202.048538252	396.900	992.250	689.062	0.0929	0.0755	861.328	0.9333	344.531	bk
15	Spectrogram 1	1	202.163674617	202.262097639	330.750	992.250	689.062	0.0984	0.0755	861.328	1.0000	344.531	bk
16	Spectrogram 1	1	202.367948813	202.488656292	88.200	507.150	258.398	0.1207	0.0639	344.531	0.7368	86.133	bm
17	Spectrogram 1	1	202.473799987	202.575937085	396.900	926.100	689.062	0.1021	0.0697	775.195	0.9375	258.398	bk
18	Spectrogram 1	1	203.075480347	203.192473750	88.200	507.150	258.398	0.1170	0.0639	344.531	0.7500	86.133	bm
19	Spectrogram 1	1	203.207330055	203.302039001	396.900	970.200	689.062	0.0947	0.0580	775.195	0.9333	258.398	bk
20	Spectrogram 1	1	203.872149712	203.998428306	110.250	485.100	258.398	0.1263	0.0639	344.531	0.7500	86.133	bm
21	Spectrogram 1	1	203.998428306	204.094994289	396.900	904.050	689.062	0.0966	0.0639	775.195	1.0000	258.398	bk
22	Spectrogram 1	1	204.254699570	204.952945913	88.200	529.200	258.398	0.6982	0.3831	344.531	0.8319	86.133	bm
23	Spectrogram 1	1	205.688333019	206.056026573	132.300	418.950	258.398	0.3677	0.2438	344.531	0.7903	172.266	bm
