Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	19.062311675	19.284012511	140.148	443.803	258.398	0.2217	0.1567	344.531	0.8919	172.266	bm
2	Spectrogram 1	1	19.293347283	19.489377496	115.616	462.466	258.398	0.1960	0.1393	344.531	0.8182	86.133	bm
4	Spectrogram 1	1	19.505713347	19.881437923	132.133	512.016	344.531	0.3757	0.2728	430.664	0.8730	172.266	bm
3	Spectrogram 1	1	19.512714426	19.669071858	528.532	842.348	689.062	0.1564	0.1045	689.062	0.8462	86.133	bk
5	Spectrogram 1	1	19.918777011	20.357511298	165.166	512.016	344.531	0.4387	0.3367	430.664	0.8514	172.266	bm
6	Spectrogram 1	1	20.373847149	20.574544748	512.016	842.348	689.062	0.2007	0.1103	775.195	0.7941	172.266	bk
7	Spectrogram 1	1	20.642221845	21.015612728	99.100	478.982	258.398	0.3734	0.2380	344.531	0.7969	86.133	bm
8	Spectrogram 1	1	21.162635388	21.346997136	512.016	858.865	689.062	0.1844	0.0987	775.195	0.8065	172.266	bk
9	Spectrogram 1	1	21.449679629	21.788065116	148.650	478.982	258.398	0.3384	0.2206	344.531	0.7895	86.133	bm
10	Spectrogram 1	1	21.949089934	22.182459235	512.016	875.382	689.062	0.2334	0.1161	775.195	0.7436	172.266	bk
11	Spectrogram 1	1	22.226799402	22.541847959	148.650	495.499	344.531	0.3150	0.1741	430.664	0.7778	172.266	bm
12	Spectrogram 1	1	22.565184889	22.812556349	165.166	495.499	344.531	0.2474	0.1683	430.664	0.8049	172.266	bm
13	Spectrogram 1	1	22.726209707	22.929241000	528.532	858.865	689.062	0.2030	0.0871	775.195	0.7353	172.266	bk
14	Spectrogram 1	1	22.882567139	23.589676123	611.116	1057.065	775.195	0.7071	0.5631	947.461	0.9339	258.398	us
15	Spectrogram 1	1	22.938575772	23.388978524	181.683	495.499	344.531	0.4504	0.2670	430.664	0.7013	172.266	bm
16	Spectrogram 1	1	23.407648068	23.566339193	462.466	809.315	689.062	0.1587	0.0987	775.195	0.8077	172.266	bk
17	Spectrogram 1	1	23.587342430	23.683023843	627.632	1073.581	775.195	0.0957	0.0697	947.461	0.9333	258.398	bk
20	Spectrogram 1	1	23.638683676	23.958399619	132.133	462.466	258.398	0.3197	0.2090	344.531	0.7963	86.133	bm
18	Spectrogram 1	1	23.725030318	23.818378038	545.049	990.998	775.195	0.0933	0.0580	861.328	0.8000	172.266	bk
19	Spectrogram 1	1	23.872052978	23.972401777	462.466	1057.065	775.195	0.1003	0.0580	861.328	0.8125	172.266	bk
21	Spectrogram 1	1	24.037745182	24.128759209	429.433	1040.548	775.195	0.0910	0.0522	861.328	0.8667	258.398	bk
22	Spectrogram 1	1	24.212772158	24.317788343	445.949	1040.548	775.195	0.1050	0.0871	861.328	0.8824	258.398	bk
24	Spectrogram 1	1	24.345792660	24.651506444	165.166	462.466	344.531	0.3057	0.1800	344.531	0.7885	86.133	bm
23	Spectrogram 1	1	24.420470836	24.504483785	478.982	1024.031	775.195	0.0840	0.0580	861.328	0.9286	258.398	bk
25	Spectrogram 1	1	24.623502128	24.726184621	379.883	1024.031	775.195	0.1027	0.0697	861.328	0.9412	258.398	bk
26	Spectrogram 1	1	24.770097610	24.892210201	644.149	908.415	775.195	0.1221	0.0987	861.328	1.0000	172.266	bk
27	Spectrogram 1	1	24.849305777	24.945015646	396.399	1024.031	775.195	0.0957	0.0697	861.328	0.8125	258.398	bk
30	Spectrogram 1	1	25.004421772	25.473070096	148.650	478.982	344.531	0.4686	0.3193	430.664	0.8500	172.266	bm
28	Spectrogram 1	1	25.067128238	25.189240829	429.433	990.998	775.195	0.1221	0.0755	861.328	0.8500	258.398	bk
29	Spectrogram 1	1	25.304752740	25.413663970	512.016	1024.031	775.195	0.1089	0.0639	861.328	0.8824	258.398	bk
31	Spectrogram 1	1	25.436766353	25.578680986	495.499	941.448	689.062	0.1419	0.0987	775.195	0.7917	172.266	bk
32	Spectrogram 1	1	25.628186091	25.938418080	148.650	478.982	344.531	0.3102	0.1858	344.531	0.7170	86.133	bm
33	Spectrogram 1	1	25.974721823	26.149639860	512.016	924.932	689.062	0.1749	0.1045	861.328	0.8621	258.398	bk
34	Spectrogram 1	1	26.199144965	26.476373551	148.650	462.466	344.531	0.2772	0.1625	344.531	0.7609	86.133	bm
35	Spectrogram 1	1	26.502776273	26.697496352	545.049	924.932	775.195	0.1947	0.1277	861.328	0.9394	172.266	bk
36	Spectrogram 1	1	26.605086823	26.987926299	148.650	478.982	344.531	0.3828	0.2554	344.531	0.8154	86.133	bm
