Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	114.964377093	115.379807324	136.769	512.885	344.531	0.4154	0.2961	430.664	0.8857	172.266	bm
2	Spectrogram 1	1	115.049679628	115.134405531	444.500	889.001	689.062	0.0847	0.0522	775.195	0.8462	172.266	bk
3	Spectrogram 1	1	115.711088285	115.809479655	119.673	495.789	344.531	0.0984	0.0522	344.531	0.7333	86.133	bm
4	Spectrogram 1	1	115.787614906	115.880540089	410.308	889.001	689.062	0.0929	0.0580	775.195	0.8667	172.266	bk
5	Spectrogram 1	1	116.473621405	116.550148026	153.866	427.404	258.398	0.0765	0.0406	344.531	0.7500	172.266	bm
6	Spectrogram 1	1	116.555614213	116.643073209	444.500	957.385	689.062	0.0875	0.0580	775.195	0.9286	172.266	bk
7	Spectrogram 1	1	117.547727198	117.618787632	136.769	444.500	258.398	0.0711	0.0464	430.664	0.8182	258.398	bm
8	Spectrogram 1	1	117.637919287	117.711712815	461.597	957.385	689.062	0.0738	0.0522	861.328	0.9167	258.398	bk
9	Spectrogram 1	1	118.523441620	118.714758173	170.962	512.885	344.531	0.1913	0.1219	430.664	0.8438	172.266	bm
10	Spectrogram 1	1	118.736622922	119.242245242	632.558	1059.962	861.328	0.5056	0.4122	947.461	0.9302	172.266	us
11	Spectrogram 1	1	118.908807821	118.985334442	478.693	906.097	861.328	0.0765	0.0580	861.328	0.9231	258.398	bk
12	Spectrogram 1	1	119.244978336	119.326971144	512.885	1042.866	861.328	0.0820	0.0406	947.461	0.7692	172.266	bk
21	Spectrogram 1	1	119.264109991	119.362501361	153.866	461.597	258.398	0.0984	0.0755	430.664	1.0000	258.398	bm
13	Spectrogram 1	1	119.357035174	119.425362515	495.789	1008.674	775.195	0.0683	0.0406	861.328	1.0000	172.266	bk
14	Spectrogram 1	1	119.381633017	119.471825106	461.597	1059.962	775.195	0.0902	0.0464	861.328	0.7143	258.398	bk
15	Spectrogram 1	1	119.531953166	119.611212881	410.308	1042.866	775.195	0.0793	0.0464	861.328	0.8333	258.398	bk
16	Spectrogram 1	1	119.695938783	119.788863966	393.212	991.578	775.195	0.0929	0.0580	861.328	0.8667	258.398	bk
22	Spectrogram 1	1	119.807995622	119.914586273	136.769	444.500	258.398	0.1066	0.0580	344.531	0.7222	172.266	bm
17	Spectrogram 1	1	119.889988430	119.985646707	341.923	1025.770	775.195	0.0957	0.0580	861.328	0.8125	258.398	bk
18	Spectrogram 1	1	120.084038077	120.190628728	341.923	991.578	775.195	0.1066	0.0639	861.328	0.8824	344.531	bk
23	Spectrogram 1	1	120.308151754	120.401076937	188.058	461.597	344.531	0.0929	0.0639	430.664	1.0000	172.266	bm
19	Spectrogram 1	1	120.308151754	120.398343844	410.308	1042.866	775.195	0.0902	0.0522	861.328	0.8000	258.398	bk
20	Spectrogram 1	1	120.395610750	120.504934495	529.981	889.001	689.062	0.1093	0.0755	775.195	0.8235	172.266	bk
24	Spectrogram 1	1	120.898499976	121.070684874	153.866	495.789	344.531	0.1722	0.0871	430.664	0.7241	172.266	bm
25	Spectrogram 1	1	121.035154657	121.128079840	512.885	923.193	689.062	0.0929	0.0639	775.195	0.8667	172.266	bk
27	Spectrogram 1	1	121.087083436	121.212805743	188.058	495.789	344.531	0.1257	0.0987	430.664	0.8500	172.266	bm
26	Spectrogram 1	1	121.122613653	121.212805743	547.077	923.193	689.062	0.0902	0.0522	775.195	0.7857	172.266	bk
28	Spectrogram 1	1	121.699296407	121.882413680	188.058	478.693	344.531	0.1831	0.0871	430.664	0.8710	172.266	bm
29	Spectrogram 1	1	121.762157560	121.844150369	495.789	906.097	689.062	0.0820	0.0464	775.195	0.8462	172.266	bk
30	Spectrogram 1	1	121.866015118	121.956207207	444.500	906.097	689.062	0.0902	0.0464	775.195	0.8571	172.266	bk
31	Spectrogram 1	1	121.903711882	122.160622683	170.962	461.597	344.531	0.2569	0.1858	430.664	0.7727	172.266	bm
