Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	118.284414567	119.001868089	152.735	441.235	281.250	0.7175	0.5707	375.000	0.8872	187.500	bm
2	Spectrogram 1	1	120.601508803	120.969917396	169.706	492.146	281.250	0.3684	0.2613	375.000	0.8088	187.500	bm
3	Spectrogram 1	1	120.767292670	121.414310262	593.970	1137.028	937.500	0.6470	0.4853	1031.250	0.8760	187.500	us
4	Spectrogram 1	1	121.405100047	121.483386873	593.970	1018.234	843.750	0.0783	0.0480	937.500	0.8571	187.500	bk
5	Spectrogram 1	1	121.527135394	121.626145203	492.146	1052.175	750.000	0.0990	0.0587	937.500	0.8824	281.250	bk
6	Spectrogram 1	1	121.676801385	121.775811194	492.146	1103.087	750.000	0.0990	0.0640	937.500	0.8235	281.250	bk
7	Spectrogram 1	1	121.840282698	121.960015491	424.264	1052.175	750.000	0.1197	0.0587	843.750	0.7619	187.500	bk
8	Spectrogram 1	1	122.033697209	122.128101911	441.235	1035.204	750.000	0.0944	0.0480	843.750	0.7059	281.250	bk
9	Spectrogram 1	1	122.206388737	122.307701100	441.235	1018.234	750.000	0.1013	0.0640	843.750	0.8889	187.500	bk
10	Spectrogram 1	1	122.402105803	122.482695182	441.235	1035.204	750.000	0.0806	0.0427	843.750	0.8571	187.500	bk
11	Spectrogram 1	1	122.597822868	122.692227570	407.294	1052.175	750.000	0.0944	0.0587	843.750	0.8750	187.500	bk
12	Spectrogram 1	1	122.805052701	122.894852296	373.352	1086.116	750.000	0.0898	0.0427	843.750	0.6875	187.500	bk
