Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	374.213811179	374.708553972	96.711	483.553	344.531	0.4947	0.3251	430.664	0.8095	172.266	bm
2	Spectrogram 1	1	375.775514134	375.883739120	72.533	411.020	258.398	0.1082	0.0755	344.531	0.9412	258.398	bm
3	Spectrogram 1	1	376.834572924	376.946663087	145.066	386.842	258.398	0.1121	0.0755	344.531	0.8889	172.266	bm
4	Spectrogram 1	1	377.429810346	377.789271906	136.769	529.981	344.531	0.3595	0.2554	430.664	0.8197	172.266	bm
5	Spectrogram 1	1	377.642395139	378.229902205	683.847	1077.059	861.328	0.5875	0.4876	947.461	0.9307	86.133	us
6	Spectrogram 1	1	378.226037027	378.322666479	547.077	1059.962	861.328	0.0966	0.0406	947.461	0.7333	172.266	bk
7	Spectrogram 1	1	378.361318259	378.446352177	512.885	1042.866	775.195	0.0850	0.0464	861.328	0.8571	172.266	bk
8	Spectrogram 1	1	378.508195026	378.612554834	427.404	1059.962	775.195	0.1044	0.0522	861.328	0.8235	258.398	bk
9	Spectrogram 1	1	378.658936970	378.767161956	393.212	1042.866	775.195	0.1082	0.0522	861.328	0.7222	258.398	bk
10	Spectrogram 1	1	378.821274449	378.929499435	393.212	1059.962	775.195	0.1082	0.0580	861.328	0.8333	258.398	bk
11	Spectrogram 1	1	379.006802996	379.115027982	410.308	991.578	775.195	0.1082	0.0580	861.328	0.7778	344.531	bk
12	Spectrogram 1	1	379.196196721	379.308286885	359.020	1042.866	775.195	0.1121	0.0580	861.328	0.7778	258.398	bk
13	Spectrogram 1	1	379.412646693	379.520871679	410.308	991.578	775.195	0.1082	0.0522	861.328	0.7778	258.398	bk
14	Spectrogram 1	1	379.636827021	379.760512719	393.212	991.578	775.195	0.1237	0.0580	861.328	0.7000	258.398	bk
15	Spectrogram 1	1	380.216603731	380.367345675	205.154	512.885	344.531	0.1507	0.0871	430.664	0.8400	172.266	bm
16	Spectrogram 1	1	380.409862634	380.645638496	188.058	512.885	344.531	0.2358	0.1683	430.664	0.8250	172.266	bm
17	Spectrogram 1	1	380.761593838	380.923931317	188.058	478.693	344.531	0.1623	0.0871	430.664	0.7407	172.266	bm
18	Spectrogram 1	1	380.900740248	381.001234878	444.500	923.193	689.062	0.1005	0.0580	775.195	0.8750	258.398	bk
19	Spectrogram 1	1	381.538494629	381.669910683	170.962	461.597	344.531	0.1314	0.0813	430.664	0.8636	172.266	bm
20	Spectrogram 1	1	381.638989259	381.762674957	427.404	957.385	689.062	0.1237	0.0697	775.195	0.8000	258.398	bk
21	Spectrogram 1	1	382.412024872	382.531845392	188.058	495.789	344.531	0.1198	0.0755	430.664	0.8500	172.266	bm
22	Spectrogram 1	1	382.512519501	382.601418597	393.212	957.385	689.062	0.0889	0.0580	861.328	0.8667	344.531	bk
23	Spectrogram 1	1	386.710102880	386.911092140	119.673	427.404	258.398	0.2010	0.1451	344.531	0.8529	172.266	bm
24	Spectrogram 1	1	388.387590161	388.731591009	153.866	427.404	258.398	0.3440	0.2438	344.531	0.8475	172.266	bm
25	Spectrogram 1	1	389.094917747	389.257255225	170.962	410.308	258.398	0.1623	0.1045	344.531	0.8889	172.266	bm
