Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	234.168809554	235.027964813	136.364	477.273	281.250	0.8592	0.3360	375.000	0.5437	187.500	bm
2	Spectrogram 1	1	236.869835970	238.197123106	136.364	613.636	281.250	1.3273	0.4640	375.000	0.4696	93.750	bm
3	Spectrogram 1	1	239.814960659	240.845093958	136.364	545.455	375.000	1.0301	0.3627	375.000	0.3906	93.750	bm
4	Spectrogram 1	1	240.009761507	240.947446946	500.000	1136.364	843.750	0.9377	0.7840	937.500	0.9543	187.500	us
5	Spectrogram 1	1	240.932827701	241.033218125	477.273	1045.455	750.000	0.1004	0.0853	937.500	0.9444	281.250	bk
6	Spectrogram 1	1	241.054230074	241.131273888	466.048	964.237	750.000	0.0770	0.0640	843.750	0.8571	187.500	bk
7	Spectrogram 1	1	241.184971092	241.276022872	401.765	964.237	750.000	0.0911	0.0640	843.750	0.9375	187.500	bk
8	Spectrogram 1	1	241.329720076	241.425441178	385.695	1044.590	750.000	0.0957	0.0587	843.750	0.8824	281.250	bk
9	Spectrogram 1	1	241.497815670	241.595871433	385.695	1044.590	750.000	0.0981	0.0693	843.750	0.9444	281.250	bk
10	Spectrogram 1	1	241.542174230	241.733616434	96.424	466.048	281.250	0.1914	0.1547	375.000	0.8857	93.750	bm
11	Spectrogram 1	1	241.612214060	241.691592536	337.483	932.095	656.250	0.0794	0.0747	843.750	1.0000	281.250	bk
12	Spectrogram 1	1	241.670580586	241.789648299	466.048	980.307	750.000	0.1191	0.0693	843.750	0.8095	281.250	bk
13	Spectrogram 1	1	241.883034740	241.995098469	337.483	1060.660	750.000	0.1121	0.0747	843.750	0.8500	281.250	bk
14	Spectrogram 1	1	242.095488894	242.216891267	337.483	1028.519	750.000	0.1214	0.0693	843.750	0.8182	281.250	bk
15	Spectrogram 1	1	242.293935081	242.529735845	96.424	514.259	468.750	0.2358	0.1493	468.750	0.8605	187.500	bm
16	Spectrogram 1	1	242.324285675	242.450357370	401.765	980.307	750.000	0.1261	0.0800	843.750	0.9130	281.250	bk
17	Spectrogram 1	1	242.611448981	242.718843389	353.553	1092.801	750.000	0.1074	0.0587	937.500	0.7368	375.000	bk
18	Spectrogram 1	1	243.360875172	243.491616190	144.635	466.048	281.250	0.1307	0.0533	375.000	0.5652	93.750	bm
19	Spectrogram 1	1	243.412237715	243.538309411	482.118	851.742	656.250	0.1261	0.0693	750.000	0.8261	187.500	bk
20	Spectrogram 1	1	244.308747551	244.542213654	160.706	433.906	281.250	0.2335	0.1707	375.000	0.9767	187.500	bm
