Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	639.212505716	639.711218989	144.368	577.471	344.531	0.4987	0.3193	430.664	0.8118	172.266	bm
2	Spectrogram 1	1	640.127597523	640.200522577	428.750	877.917	602.930	0.0729	0.0580	775.195	1.0000	344.531	bk
3	Spectrogram 1	1	640.776865746	640.861552905	102.083	428.750	258.398	0.0847	0.0697	344.531	0.8571	172.266	bm
4	Spectrogram 1	1	640.852143221	640.953297328	367.500	939.167	602.930	0.1012	0.0639	775.195	0.8824	258.398	bk
5	Spectrogram 1	1	641.496706602	641.604917972	102.083	469.583	258.398	0.1082	0.0755	344.531	0.8889	172.266	bm
6	Spectrogram 1	1	641.607270393	641.691957553	347.083	898.333	689.062	0.0847	0.0580	775.195	0.9286	258.398	bk
7	Spectrogram 1	1	642.138917561	642.435322619	163.333	530.833	344.531	0.2964	0.2380	430.664	0.9000	172.266	bm
8	Spectrogram 1	1	642.376512092	643.275136951	592.083	1082.083	861.328	0.8986	0.7837	947.461	0.9351	258.398	us
9	Spectrogram 1	1	642.463551672	642.541181569	367.500	918.750	861.328	0.0776	0.0697	861.328	1.0000	344.531	bk
10	Spectrogram 1	1	642.896397154	643.014018209	142.917	469.583	344.531	0.1176	0.0639	344.531	0.7500	172.266	bm
11	Spectrogram 1	1	642.999903683	643.101057790	428.750	918.750	775.195	0.1012	0.0755	861.328	0.8824	344.531	bk
12	Spectrogram 1	1	643.298661162	643.366881374	428.750	1082.083	775.195	0.0682	0.0522	861.328	1.0000	258.398	bk
13	Spectrogram 1	1	643.366881374	643.486854850	122.500	510.417	344.531	0.1200	0.0755	344.531	0.8500	86.133	bm
14	Spectrogram 1	1	643.405883014	643.492380485	387.917	1020.833	689.062	0.0865	0.0580	861.328	0.8571	430.664	bk
15	Spectrogram 1	1	643.509014614	643.575551131	326.667	959.583	689.062	0.0665	0.0522	861.328	1.0000	344.531	bk
16	Spectrogram 1	1	643.548936524	643.632107170	387.917	980.000	689.062	0.0832	0.0697	861.328	0.9231	344.531	bk
17	Spectrogram 1	1	643.688663208	643.805102112	428.750	1020.833	689.062	0.1164	0.0755	861.328	0.8947	344.531	bk
18	Spectrogram 1	1	643.755199725	644.037979920	81.667	510.417	258.398	0.2828	0.1974	344.531	0.7917	172.266	bm
19	Spectrogram 1	1	643.881619106	643.984750706	408.333	1000.417	689.062	0.1031	0.0755	861.328	0.8824	344.531	bk
20	Spectrogram 1	1	644.071248178	644.177706604	326.667	1041.250	689.062	0.1065	0.0813	861.328	0.9412	344.531	bk
21	Spectrogram 1	1	644.274184553	644.380642979	408.333	1061.667	689.062	0.1065	0.0755	861.328	0.8824	344.531	bk
23	Spectrogram 1	1	644.440525844	644.686710954	142.917	510.417	344.531	0.2462	0.1741	430.664	0.8333	172.266	bm
22	Spectrogram 1	1	644.500408708	644.613520786	387.917	1061.667	689.062	0.1131	0.0755	861.328	0.8889	430.664	bk
24	Spectrogram 1	1	644.736613342	644.866359549	347.083	1041.250	689.062	0.1297	0.0813	861.328	0.8182	344.531	bk
25	Spectrogram 1	1	644.863032723	645.099237356	551.250	918.750	775.195	0.2362	0.1800	861.328	0.8750	258.398	bk
26	Spectrogram 1	1	645.119198311	645.405305331	122.500	510.417	344.531	0.2861	0.1916	430.664	0.7551	172.266	bm
27	Spectrogram 1	1	645.501783280	645.698066004	551.250	959.583	775.195	0.1963	0.1161	861.328	0.8182	172.266	bk
28	Spectrogram 1	1	645.771256172	646.127226534	163.333	469.583	344.531	0.3560	0.2728	430.664	0.8833	172.266	bm
