Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3725.901118977	3726.426251288	150.182	469.319	281.250	0.5251	0.3840	375.000	0.8557	93.750	bm
2	Spectrogram 1	1	3728.289251154	3728.535675674	187.727	469.319	375.000	0.2464	0.1707	375.000	0.8222	93.750	bm
3	Spectrogram 1	1	3728.545802709	3729.291827624	506.864	1032.501	843.750	0.7460	0.5813	937.500	0.9209	281.250	us
4	Spectrogram 1	1	3728.893497579	3729.008270643	469.319	807.228	750.000	0.1148	0.0960	750.000	0.9524	187.500	bk
5	Spectrogram 1	1	3729.318833051	3729.413352045	469.319	1051.274	750.000	0.0945	0.0693	937.500	0.9412	281.250	bk
6	Spectrogram 1	1	3729.474114255	3729.572008927	431.773	994.956	750.000	0.0979	0.0747	843.750	0.9412	281.250	bk
12	Spectrogram 1	1	3729.538252144	3729.632771138	150.182	450.546	281.250	0.0945	0.0533	375.000	0.8824	187.500	bm
7	Spectrogram 1	1	3729.622644102	3729.740792845	450.546	994.956	750.000	0.1181	0.0960	843.750	1.0000	281.250	bk
8	Spectrogram 1	1	3729.818433447	3729.929830832	431.773	976.183	656.250	0.1114	0.0853	843.750	1.0000	281.250	bk
9	Spectrogram 1	1	3730.027725504	3730.142498568	394.228	1051.274	750.000	0.1148	0.0960	843.750	1.0000	281.250	bk
13	Spectrogram 1	1	3730.176255352	3730.280901381	131.409	488.091	281.250	0.1046	0.0693	468.750	0.8889	281.250	bm
10	Spectrogram 1	1	3730.250520276	3730.365293339	394.228	976.183	750.000	0.1148	0.0907	843.750	0.9524	281.250	bk
11	Spectrogram 1	1	3730.476690725	3730.604966502	431.773	994.956	750.000	0.1283	0.0960	843.750	0.9130	281.250	bk
14	Spectrogram 1	1	3730.878396449	3731.016799261	112.636	488.091	281.250	0.1384	0.1067	468.750	0.9200	281.250	bm
15	Spectrogram 1	1	3730.945910016	3731.053931723	469.319	938.637	750.000	0.1080	0.0800	843.750	0.9474	281.250	bk
16	Spectrogram 1	1	3731.921481059	3732.056508193	93.864	506.864	281.250	0.1350	0.1067	375.000	0.9583	187.500	bm
17	Spectrogram 1	1	3732.019375731	3732.144275830	488.091	882.319	656.250	0.1249	0.0853	843.750	0.9130	281.250	bk
18	Spectrogram 1	1	3733.474293100	3734.051534097	112.636	431.773	281.250	0.5772	0.4960	375.000	0.9159	187.500	bm
19	Spectrogram 1	1	3735.118248456	3735.381551367	112.636	506.864	281.250	0.2633	0.2027	375.000	0.9184	187.500	bm
