Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	236.419663773	236.928529514	113.895	432.800	344.531	0.5089	0.2206	344.531	0.5517	86.133	bm
2	Spectrogram 1	1	237.279976356	237.847416571	91.116	546.694	344.531	0.5674	0.2728	430.664	0.7396	172.266	bm
3	Spectrogram 1	1	237.960904614	238.195202509	136.674	501.136	344.531	0.2343	0.1335	430.664	0.7179	172.266	bm
4	Spectrogram 1	1	238.562715987	239.173637499	91.116	501.136	258.398	0.6109	0.4470	344.531	0.8365	172.266	bm
5	Spectrogram 1	1	240.223343662	240.549164172	113.895	569.473	344.531	0.3258	0.1451	430.664	0.5818	172.266	bm
6	Spectrogram 1	1	240.490589699	240.959185489	501.136	1161.725	861.328	0.4686	0.3889	947.461	0.9494	172.266	us
7	Spectrogram 1	1	240.987605516	241.070442332	478.357	1184.504	861.328	0.0828	0.0580	947.461	0.9286	258.398	bk
8	Spectrogram 1	1	241.129981293	241.212818108	478.357	1116.167	775.195	0.0828	0.0580	861.328	0.9231	172.266	bk
9	Spectrogram 1	1	241.277534370	241.373314437	410.021	1138.946	775.195	0.0958	0.0639	861.328	0.9375	258.398	bk
10	Spectrogram 1	1	241.450973951	241.554519970	410.021	1025.052	775.195	0.1035	0.0639	861.328	0.8235	258.398	bk
11	Spectrogram 1	1	241.621824883	241.730548203	364.463	979.494	775.195	0.1087	0.0639	861.328	0.8235	258.398	bk
12	Spectrogram 1	1	241.815973668	241.903987784	341.684	1093.388	775.195	0.0880	0.0580	861.328	0.8571	258.398	bk
13	Spectrogram 1	1	242.002356503	242.108491172	296.126	1047.831	775.195	0.1061	0.0639	861.328	0.8235	258.398	bk
14	Spectrogram 1	1	242.209448540	242.320760511	341.684	1025.052	775.195	0.1113	0.0639	861.328	0.8333	344.531	bk
15	Spectrogram 1	1	242.445015734	242.533029850	341.684	1047.831	689.062	0.0880	0.0580	861.328	0.8667	344.531	bk
16	Spectrogram 1	1	242.574448257	242.716824034	91.116	478.357	258.398	0.1424	0.0929	344.531	0.8261	172.266	bm
17	Spectrogram 1	1	242.665051024	242.755653791	296.126	1093.388	775.195	0.0906	0.0639	861.328	0.9333	344.531	bk
18	Spectrogram 1	1	242.727178635	242.838490606	432.800	1025.052	689.062	0.1113	0.0813	775.195	0.7778	258.398	bk
19	Spectrogram 1	1	242.913561470	243.009341537	364.463	1093.388	775.195	0.0958	0.0580	861.328	0.8750	344.531	bk
20	Spectrogram 1	1	243.334979936	243.499720643	91.116	410.021	258.398	0.1647	0.1045	344.531	0.8148	172.266	bm
21	Spectrogram 1	1	243.485077025	243.583921449	387.242	979.494	689.062	0.0988	0.0522	775.195	0.8125	172.266	bk
22	Spectrogram 1	1	244.012247289	244.166005282	91.116	455.579	258.398	0.1538	0.0871	344.531	0.7692	172.266	bm
23	Spectrogram 1	1	244.535756648	245.205702191	91.116	523.915	344.531	0.6699	0.4180	344.531	0.8158	86.133	bm
24	Spectrogram 1	1	247.153770947	247.816465469	91.116	501.136	344.531	0.6627	0.2496	430.664	0.5487	172.266	bm
