Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	44.488793747	44.876256382	143.804	503.315	344.531	0.3875	0.2322	344.531	0.8030	86.133	bm
2	Spectrogram 1	1	47.616673923	47.873808217	95.870	527.283	344.531	0.2571	0.1161	344.531	0.5682	86.133	bm
3	Spectrogram 1	1	47.870285829	48.719181238	599.185	1102.500	861.328	0.8489	0.6502	947.461	0.8552	172.266	us
4	Spectrogram 1	1	48.719181238	48.782584214	503.315	982.663	775.195	0.0634	0.0522	861.328	0.9000	258.398	bk
5	Spectrogram 1	1	48.824852865	48.923479717	431.413	1006.630	775.195	0.0986	0.0522	861.328	0.8125	258.398	bk
6	Spectrogram 1	1	48.979837919	49.067897608	431.413	982.663	775.195	0.0881	0.0464	861.328	0.7857	258.398	bk
7	Spectrogram 1	1	49.138345360	49.229927437	431.413	1030.598	775.195	0.0916	0.0522	861.328	0.8000	258.398	bk
8	Spectrogram 1	1	49.307419964	49.406046817	311.576	1006.630	775.195	0.0986	0.0580	861.328	0.8750	344.531	bk
9	Spectrogram 1	1	49.490584119	49.610345297	335.543	1054.565	689.062	0.1198	0.0755	861.328	0.8500	258.398	bk
10	Spectrogram 1	1	49.708972149	49.818166164	359.511	1030.598	689.062	0.1092	0.0522	861.328	0.8235	258.398	bk
11	Spectrogram 1	1	49.930882567	50.033031807	407.446	1030.598	689.062	0.1021	0.0406	861.328	0.8125	258.398	bk
12	Spectrogram 1	1	50.166882535	50.265509388	311.576	1006.630	689.062	0.0986	0.0464	775.195	0.7500	258.398	bk
13	Spectrogram 1	1	52.784016511	53.453270153	95.870	503.315	258.398	0.6693	0.4644	344.531	0.7913	86.133	bm
14	Spectrogram 1	1	55.221508721	55.492732565	143.804	527.283	258.398	0.2712	0.1800	344.531	0.8478	86.133	bm
15	Spectrogram 1	1	55.792135509	56.373329461	95.870	575.217	258.398	0.5812	0.3541	344.531	0.7172	86.133	bm
