Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	68.754091367	69.483621861	136.674	501.136	258.398	0.7295	0.3773	344.531	0.7200	172.266	bm
2	Spectrogram 1	1	71.522130621	71.877720651	159.452	523.915	258.398	0.3556	0.2554	344.531	0.7869	172.266	bm
3	Spectrogram 1	1	71.729975498	72.295914560	683.368	1093.388	947.461	0.5659	0.4876	947.461	0.9588	172.266	us
4	Spectrogram 1	1	72.295914560	72.371039214	478.357	1093.388	775.195	0.0751	0.0522	947.461	0.8333	258.398	bk
5	Spectrogram 1	1	72.428634782	72.511271902	478.357	1093.388	775.195	0.0826	0.0580	861.328	0.9286	258.398	bk
6	Spectrogram 1	1	72.601421487	72.679050296	410.021	1002.273	775.195	0.0776	0.0464	861.328	0.8462	258.398	bk
7	Spectrogram 1	1	72.761687416	72.854341156	455.579	979.494	689.062	0.0927	0.0522	861.328	0.8000	258.398	bk
8	Spectrogram 1	1	72.931969965	73.029632016	364.463	1047.831	775.195	0.0977	0.0580	861.328	0.8750	258.398	bk
9	Spectrogram 1	1	73.119781601	73.217443652	387.242	1025.052	775.195	0.0977	0.0639	861.328	0.8667	258.398	bk
10	Spectrogram 1	1	73.320114012	73.417776063	387.242	1047.831	775.195	0.0977	0.0639	861.328	0.8750	258.398	bk
11	Spectrogram 1	1	74.480551600	74.583252495	159.452	478.357	258.398	0.1027	0.0464	344.531	0.7059	86.133	bm
12	Spectrogram 1	1	74.569086854	74.700119030	478.357	956.715	775.195	0.1310	0.0639	775.195	0.7727	172.266	bk
13	Spectrogram 1	1	75.907739896	76.017523611	91.116	410.021	258.398	0.1098	0.0697	344.531	0.8889	172.266	bm
14	Spectrogram 1	1	76.035230662	76.137931556	432.800	865.599	689.062	0.1027	0.0580	775.195	0.8750	258.398	bk
15	Spectrogram 1	1	76.169804248	76.272505142	546.694	933.936	775.195	0.1027	0.0871	861.328	1.0000	258.398	bk
16	Spectrogram 1	1	77.455336137	78.064458685	91.116	478.357	258.398	0.6091	0.4586	344.531	0.9135	172.266	bm
17	Spectrogram 1	1	78.801071999	79.442067238	113.895	501.136	258.398	0.6410	0.3947	344.531	0.8636	86.133	bm
18	Spectrogram 1	1	80.957790788	81.166733987	136.674	501.136	258.398	0.2089	0.1103	344.531	0.7714	86.133	bm
19	Spectrogram 1	1	81.517333593	81.984799735	136.674	478.357	258.398	0.4675	0.2961	344.531	0.7250	86.133	bm
