Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	787.975947837	788.697144518	90.369	406.660	258.398	0.7212	0.5224	344.531	0.9187	172.266	bm
2	Spectrogram 1	1	789.622134795	790.132097858	111.826	479.253	258.398	0.5100	0.3309	344.531	0.7931	86.133	bm
3	Spectrogram 1	1	792.079873448	792.302982288	175.726	463.278	344.531	0.2231	0.1219	344.531	0.7568	86.133	bm
4	Spectrogram 1	1	792.299440878	793.075009703	670.954	1102.282	947.461	0.7756	0.5515	1033.594	0.9474	172.266	us
5	Spectrogram 1	1	793.060844063	793.145837907	511.203	1006.432	775.195	0.0850	0.0522	947.461	0.8462	258.398	bk
6	Spectrogram 1	1	793.195417649	793.294577133	511.203	1038.382	775.195	0.0992	0.0522	947.461	0.8125	258.398	bk
7	Spectrogram 1	1	793.351239696	793.453940591	463.278	1054.357	775.195	0.1027	0.0755	861.328	0.8750	172.266	bk
8	Spectrogram 1	1	793.507061743	793.616845458	463.278	1070.332	775.195	0.1098	0.0813	861.328	0.8333	258.398	bk
9	Spectrogram 1	1	793.691215072	793.797457376	463.278	1038.382	775.195	0.1062	0.0639	861.328	0.7778	258.398	bk
10	Spectrogram 1	1	793.871826990	793.978069295	447.303	990.457	775.195	0.1062	0.0697	861.328	0.8333	258.398	bk
11	Spectrogram 1	1	794.052438908	794.162222623	383.403	990.457	775.195	0.1098	0.0580	861.328	0.7778	258.398	bk
12	Spectrogram 1	1	794.254299287	794.374707233	415.353	990.457	775.195	0.1204	0.0697	861.328	0.8000	258.398	bk
13	Spectrogram 1	1	797.494689586	797.898410345	159.751	511.203	344.531	0.4037	0.2612	430.664	0.8696	172.266	bm
