Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	576.036357071	576.860002910	144.737	500.000	281.250	0.8236	0.5067	375.000	0.7143	187.500	bm
2	Spectrogram 1	1	578.403600241	579.249662370	144.737	473.684	281.250	0.8461	0.4747	375.000	0.6139	187.500	bm
3	Spectrogram 1	1	578.564942322	579.355912033	578.947	1144.737	937.500	0.7910	0.6560	1031.250	0.9459	187.500	us
4	Spectrogram 1	1	579.367717551	579.505448595	526.316	1013.158	843.750	0.1377	0.1227	937.500	1.0000	281.250	bk
5	Spectrogram 1	1	579.521189286	579.654985157	526.316	1000.000	750.000	0.1338	0.1120	937.500	0.9583	375.000	bk
6	Spectrogram 1	1	579.682531366	579.804521719	486.842	1039.474	750.000	0.1220	0.1013	843.750	0.9091	281.250	bk
7	Spectrogram 1	1	579.879290001	580.020956218	460.526	1039.474	750.000	0.1417	0.1120	843.750	1.0000	281.250	bk
8	Spectrogram 1	1	580.068178290	580.198038989	473.684	1052.632	750.000	0.1299	0.0960	843.750	0.9167	281.250	bk
9	Spectrogram 1	1	580.272807270	580.406603141	486.842	1118.421	750.000	0.1338	0.0960	843.750	0.8750	281.250	bk
10	Spectrogram 1	1	580.485306595	580.626972812	473.684	986.842	656.250	0.1417	0.1280	843.750	0.9231	281.250	bk
