Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	2789.765397605	2790.270106823	125.000	500.000	375.000	0.5047	0.3787	375.000	0.8925	93.750	bm
2	Spectrogram 1	1	2791.376206389	2791.548717330	175.000	500.000	281.250	0.1725	0.1173	375.000	0.8387	187.500	bm
3	Spectrogram 1	1	2793.050577291	2793.348243229	125.000	525.000	375.000	0.2977	0.2240	468.750	0.8364	187.500	bm
4	Spectrogram 1	1	2793.280591880	2794.004461320	550.000	1150.000	843.750	0.7239	0.5760	937.500	0.8955	93.750	us
5	Spectrogram 1	1	2794.001078753	2794.105938345	550.000	1050.000	750.000	0.1049	0.0640	937.500	0.8333	281.250	bk
6	Spectrogram 1	1	2794.139764020	2794.254771314	425.000	1050.000	750.000	0.1150	0.0693	937.500	0.8500	281.250	bk
7	Spectrogram 1	1	2794.302127259	2794.420517120	375.000	1075.000	750.000	0.1184	0.0693	843.750	0.8095	281.250	bk
8	Spectrogram 1	1	2794.461107930	2794.576115224	300.000	1100.000	750.000	0.1150	0.0640	843.750	0.8095	281.250	bk
9	Spectrogram 1	1	2794.653914276	2794.752008733	350.000	1100.000	750.000	0.0981	0.0587	843.750	0.8333	281.250	bk
10	Spectrogram 1	1	2794.856868325	2794.965110485	325.000	1075.000	750.000	0.1082	0.0640	843.750	0.8421	281.250	bk
11	Spectrogram 1	1	2795.066587509	2795.174829668	325.000	1100.000	750.000	0.1082	0.0747	843.750	0.9000	281.250	bk
12	Spectrogram 1	1	2795.283071828	2795.398079122	375.000	1100.000	750.000	0.1150	0.0693	843.750	0.8095	281.250	bk
13	Spectrogram 1	1	2795.533381821	2795.658536818	400.000	925.000	656.250	0.1252	0.0800	750.000	0.9091	187.500	bk
14	Spectrogram 1	1	2795.979880728	2796.385788826	150.000	550.000	375.000	0.4059	0.3200	468.750	0.8667	187.500	bm
15	Spectrogram 1	1	2796.563731631	2797.094719312	150.000	550.000	281.250	0.5310	0.3947	375.000	0.9091	187.500	bm
16	Spectrogram 1	1	2796.917723418	2797.032531565	450.000	925.000	656.250	0.1148	0.0800	750.000	0.9000	187.500	bk
17	Spectrogram 1	1	2798.472417080	2798.687682356	125.000	475.000	281.250	0.2153	0.1493	468.750	0.8718	281.250	bm
