Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	96.791798862	97.107495346	59.968	449.761	258.398	0.3157	0.2670	344.531	0.8889	86.133	bm
2	Spectrogram 1	1	98.277429379	98.968247570	127.212	530.048	344.531	0.6908	0.4180	344.531	0.7119	86.133	bm
3	Spectrogram 1	1	100.186464594	100.576442605	106.010	424.038	258.398	0.3900	0.2148	344.531	0.6667	172.266	bm
4	Spectrogram 1	1	101.048130294	101.278403024	169.615	508.846	344.531	0.2303	0.1219	430.664	0.7895	172.266	bm
5	Spectrogram 1	1	101.282117101	101.616383967	148.413	466.442	258.398	0.3343	0.2438	344.531	0.7895	86.133	bm
6	Spectrogram 1	1	101.348970474	101.616383967	636.058	1102.500	861.328	0.2674	0.1974	947.461	0.8913	172.266	us
7	Spectrogram 1	1	101.603796363	101.696648270	614.856	1081.298	861.328	0.0929	0.0697	947.461	0.9333	258.398	bk
8	Spectrogram 1	1	101.769072758	101.847068360	466.442	1081.298	775.195	0.0780	0.0464	861.328	0.8333	172.266	bk
9	Spectrogram 1	1	101.941777306	102.017915870	466.442	996.490	775.195	0.0761	0.0464	861.328	0.8333	258.398	bk
11	Spectrogram 1	1	102.099625548	102.372610156	127.212	466.442	258.398	0.2730	0.2090	344.531	0.8696	172.266	bm
10	Spectrogram 1	1	102.116338892	102.198048570	466.442	1060.096	775.195	0.0817	0.0464	861.328	0.7692	258.398	bk
12	Spectrogram 1	1	102.311327897	102.391180537	424.038	954.087	775.195	0.0799	0.0580	861.328	0.9231	258.398	bk
13	Spectrogram 1	1	102.528601360	102.612168077	402.837	954.087	775.195	0.0836	0.0406	861.328	0.6923	258.398	bk
14	Spectrogram 1	1	102.753302976	102.835012654	424.038	996.490	775.195	0.0817	0.0464	861.328	0.8462	258.398	bk
15	Spectrogram 1	1	103.011431278	103.314128496	63.606	508.846	258.398	0.3027	0.2264	430.664	0.8824	258.398	bm
16	Spectrogram 1	1	103.776530995	104.014231878	551.250	975.288	775.195	0.2377	0.1277	861.328	0.7750	172.266	bk
17	Spectrogram 1	1	104.062514869	104.426494346	148.413	360.433	258.398	0.3640	0.3019	344.531	0.9355	172.266	bm
18	Spectrogram 1	1	104.277931294	104.649338924	169.615	508.846	344.531	0.3714	0.2902	430.664	0.8254	172.266	bm
