Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	605.792977020	606.269528621	135.580	457.583	258.398	0.4766	0.3483	344.531	0.9012	172.266	bm
2	Spectrogram 1	1	606.606787369	606.963416988	423.688	949.060	689.062	0.3566	0.2554	775.195	0.9833	258.398	us
3	Spectrogram 1	1	607.023791294	607.115054779	355.898	881.270	689.062	0.0913	0.0755	775.195	0.9333	344.531	bk
4	Spectrogram 1	1	607.214742586	607.280733106	338.950	830.428	516.797	0.0660	0.0464	689.062	0.9000	258.398	bk
5	Spectrogram 1	1	607.398673610	607.484320881	372.845	932.113	602.930	0.0856	0.0697	689.062	1.0000	258.398	bk
6	Spectrogram 1	1	607.630342458	607.708969460	322.003	864.323	516.797	0.0786	0.0639	689.062	0.9231	344.531	bk
7	Spectrogram 1	1	607.758752375	607.846120168	355.898	847.375	602.930	0.0874	0.0755	775.195	0.9286	344.531	bk
8	Spectrogram 1	1	607.929516698	608.020855755	322.003	864.323	602.930	0.0913	0.0813	775.195	0.9333	430.664	bk
