Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	596.937145438	597.439320882	162.132	532.721	258.398	0.5022	0.4296	430.664	0.9419	258.398	bm
2	Spectrogram 1	1	599.657911773	599.909242884	212.912	524.091	344.531	0.2513	0.1800	430.664	0.8810	172.266	bm
3	Spectrogram 1	1	600.045284495	600.822335728	687.869	1097.315	947.461	0.7771	0.5166	1033.594	0.7594	172.266	us
4	Spectrogram 1	1	600.879980478	600.962988919	589.602	1080.937	775.195	0.0830	0.0697	947.461	0.9286	258.398	bk
5	Spectrogram 1	1	601.002187349	601.078278419	507.713	1048.182	775.195	0.0761	0.0464	947.461	0.9167	344.531	bk
6	Spectrogram 1	1	601.138228960	601.218931610	474.957	999.048	689.062	0.0807	0.0464	861.328	0.9231	258.398	bk
7	Spectrogram 1	1	601.301940050	601.382642701	474.957	999.048	689.062	0.0807	0.0464	861.328	0.8462	258.398	bk
11	Spectrogram 1	1	601.306551630	601.527907472	163.778	524.091	172.266	0.2214	0.1800	344.531	0.8649	172.266	bm
8	Spectrogram 1	1	601.474874301	601.550965372	458.580	1031.804	689.062	0.0761	0.0464	861.328	0.9167	258.398	bk
9	Spectrogram 1	1	601.677783822	601.758486473	393.068	966.293	689.062	0.0807	0.0522	861.328	0.9231	344.531	bk
10	Spectrogram 1	1	601.880693343	601.952172833	442.202	982.670	689.062	0.0715	0.0406	861.328	0.8182	344.531	bk
19	Spectrogram 1	1	601.893682286	602.389335971	196.534	442.202	258.398	0.4957	0.4296	430.664	0.9405	172.266	bm
12	Spectrogram 1	1	602.085908654	602.157388144	458.580	1015.426	689.062	0.0715	0.0406	861.328	0.8333	258.398	bk
13	Spectrogram 1	1	602.302652915	602.385661356	458.580	1015.426	689.062	0.0830	0.0522	861.328	0.8462	258.398	bk
14	Spectrogram 1	1	602.436388736	602.563207186	507.713	851.648	689.062	0.1268	0.1045	775.195	0.9500	172.266	bk
15	Spectrogram 1	1	602.553984026	602.630075097	442.202	933.537	689.062	0.0761	0.0639	861.328	1.0000	258.398	bk
16	Spectrogram 1	1	602.798397767	602.872183048	442.202	999.048	689.062	0.0738	0.0464	861.328	0.9167	258.398	bk
20	Spectrogram 1	1	603.093685944	603.498035003	163.778	458.580	172.266	0.4043	0.3483	344.531	0.9706	172.266	bm
17	Spectrogram 1	1	603.494746351	603.720713772	556.847	868.026	689.062	0.2260	0.1858	775.195	0.9474	172.266	bk
21	Spectrogram 1	1	604.084993314	604.463255336	147.401	360.312	172.266	0.3783	0.3483	344.531	0.9375	172.266	bm
18	Spectrogram 1	1	604.523128695	604.714509266	573.224	868.026	689.062	0.1914	0.1567	775.195	0.9375	172.266	bk
22	Spectrogram 1	1	604.789343287	605.193692345	196.534	425.824	258.398	0.4043	0.3483	344.531	0.9420	86.133	bm
