Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	685.169580253	685.606356314	152.528	474.530	258.398	0.4368	0.2554	344.531	0.7838	86.133	bm
2	Spectrogram 1	1	687.974435783	688.235092465	118.633	508.425	344.531	0.2607	0.1625	344.531	0.8409	86.133	bm
3	Spectrogram 1	1	688.252704403	689.002972958	644.005	1050.745	861.328	0.7503	0.6095	947.461	0.8906	172.266	us
4	Spectrogram 1	1	688.992405796	689.076943098	576.215	1033.798	775.195	0.0845	0.0522	861.328	0.9286	172.266	bk
5	Spectrogram 1	1	689.112166974	689.210793826	440.635	1033.798	775.195	0.0986	0.0522	861.328	0.8125	258.398	bk
6	Spectrogram 1	1	689.253062477	689.351689329	406.740	949.060	775.195	0.0986	0.0522	861.328	0.8125	258.398	bk
7	Spectrogram 1	1	689.404525143	689.517241546	338.950	932.113	689.062	0.1127	0.0697	861.328	0.8421	344.531	bk
8	Spectrogram 1	1	689.577122135	689.689838538	338.950	966.008	689.062	0.1127	0.0639	861.328	0.8333	344.531	bk
9	Spectrogram 1	1	689.774375840	689.883569855	372.845	982.955	689.062	0.1092	0.0697	861.328	0.8333	344.531	bk
10	Spectrogram 1	1	689.968107157	690.094913110	338.950	966.008	689.062	0.1268	0.0755	861.328	0.8571	344.531	bk
11	Spectrogram 1	1	690.193539962	690.313301140	372.845	999.903	689.062	0.1198	0.0755	861.328	0.8500	344.531	bk
12	Spectrogram 1	1	690.411927993	690.545778721	372.845	982.955	689.062	0.1339	0.0755	861.328	0.7727	344.531	bk
13	Spectrogram 1	1	690.658495124	690.778256302	372.845	949.060	689.062	0.1198	0.0639	775.195	0.8000	258.398	bk
14	Spectrogram 1	1	690.898017479	691.024823433	355.898	982.955	689.062	0.1268	0.0697	861.328	0.8571	344.531	bk
15	Spectrogram 1	1	702.168522227	702.786216856	135.580	423.688	258.398	0.6177	0.4586	344.531	0.8381	86.133	bm
16	Spectrogram 1	1	704.400193144	704.649263558	135.580	440.635	258.398	0.2491	0.1509	344.531	0.8095	86.133	bm
17	Spectrogram 1	1	704.948148056	705.376549170	169.475	440.635	258.398	0.4284	0.3019	344.531	0.8219	86.133	bm
