Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	639.789975312	640.254868193	142.607	459.512	344.531	0.4649	0.3599	430.664	0.9367	172.266	bm
2	Spectrogram 1	1	642.426753275	642.718956750	174.298	475.357	344.531	0.2922	0.1683	430.664	0.7347	172.266	bm
3	Spectrogram 1	1	642.682431316	643.312495058	665.500	1045.785	861.328	0.6301	0.4818	947.461	0.8879	172.266	us
4	Spectrogram 1	1	643.305324710	643.389263702	554.583	1029.940	861.328	0.0839	0.0464	947.461	0.9231	258.398	bk
5	Spectrogram 1	1	643.453832158	643.547456419	443.666	1014.095	775.195	0.0936	0.0580	861.328	0.8750	172.266	bk
6	Spectrogram 1	1	643.608796452	643.715334404	411.976	950.714	775.195	0.1065	0.0580	861.328	0.8333	344.531	bk
7	Spectrogram 1	1	643.796044974	643.889669234	380.285	998.249	775.195	0.0936	0.0580	861.328	0.8125	344.531	bk
8	Spectrogram 1	1	643.983293495	644.083374602	396.131	966.559	775.195	0.1001	0.0639	861.328	0.8125	344.531	bk
9	Spectrogram 1	1	644.193140977	644.296450506	348.595	966.559	775.195	0.1033	0.0697	861.328	0.8235	344.531	bk
10	Spectrogram 1	1	644.396531612	644.512754832	364.440	982.404	775.195	0.1162	0.0755	861.328	0.8421	344.531	bk
11	Spectrogram 1	1	644.635434898	644.741972850	380.285	982.404	775.195	0.1065	0.0697	861.328	0.8824	344.531	bk
12	Spectrogram 1	1	645.429626904	645.623332271	142.607	491.202	344.531	0.1937	0.1219	430.664	0.7812	172.266	bm
