Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	466.024670689	466.552759905	147.401	474.957	258.398	0.5281	0.2844	344.531	0.6889	86.133	bm
2	Spectrogram 1	1	468.829588258	469.162994924	131.023	474.957	344.531	0.3334	0.2090	344.531	0.7857	86.133	bm
3	Spectrogram 1	1	469.139656458	470.196555589	458.580	1031.804	861.328	1.0569	0.9288	947.461	0.9392	258.398	us
4	Spectrogram 1	1	470.216559989	470.309913856	458.580	966.293	689.062	0.0934	0.0639	861.328	0.9333	258.398	bk
5	Spectrogram 1	1	470.376595189	470.483285322	409.446	966.293	689.062	0.1067	0.0813	861.328	0.9444	344.531	bk
6	Spectrogram 1	1	470.553300722	470.669993055	376.690	966.293	689.062	0.1167	0.0755	861.328	0.8947	344.531	bk
7	Spectrogram 1	1	470.763346922	470.883373321	343.935	966.293	689.062	0.1200	0.0871	861.328	0.8500	344.531	bk
8	Spectrogram 1	1	470.980061255	471.103421721	376.690	949.915	689.062	0.1234	0.0697	861.328	0.8500	344.531	bk
9	Spectrogram 1	1	471.210111854	471.346808587	376.690	982.670	689.062	0.1367	0.0755	861.328	0.8182	344.531	bk
10	Spectrogram 1	1	471.433494320	471.570191054	393.068	949.915	689.062	0.1367	0.0871	861.328	0.9130	344.531	bk
11	Spectrogram 1	1	471.716889987	471.846918586	376.690	982.670	689.062	0.1300	0.0813	861.328	0.8636	344.531	bk
12	Spectrogram 1	1	471.996951586	472.116977986	360.312	966.293	689.062	0.1200	0.0697	775.195	0.8500	258.398	bk
13	Spectrogram 1	1	489.070706957	489.844210422	147.401	442.202	258.398	0.7735	0.4702	344.531	0.7500	172.266	bm
14	Spectrogram 1	1	491.371452484	491.710938409	131.023	425.824	258.398	0.3395	0.1625	344.531	0.6842	86.133	bm
15	Spectrogram 1	1	491.956122688	492.427630917	131.023	442.202	258.398	0.4715	0.3309	344.531	0.7875	172.266	bm
