Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	826.297892675	826.787193153	117.788	518.269	344.531	0.4893	0.3135	430.664	0.7738	172.266	bm
2	Spectrogram 1	1	829.514193347	829.804970232	117.788	518.269	344.531	0.2908	0.1393	430.664	0.5918	172.266	bm
3	Spectrogram 1	1	829.738717271	830.412289042	518.269	1177.885	861.328	0.6736	0.5573	947.461	0.9391	172.266	us
4	Spectrogram 1	1	830.448656462	830.555365609	259.135	1154.327	775.195	0.1067	0.0522	861.328	0.7778	172.266	bk
5	Spectrogram 1	1	830.602213527	830.695909363	353.365	1060.096	775.195	0.0937	0.0464	861.328	0.7333	258.398	bk
6	Spectrogram 1	1	830.768783902	830.867685063	259.135	1036.538	775.195	0.0989	0.0522	861.328	0.7500	344.531	bk
7	Spectrogram 1	1	830.958778237	831.055076735	259.135	1036.538	775.195	0.0963	0.0580	861.328	0.7500	344.531	bk
8	Spectrogram 1	1	831.159183219	831.263289704	329.808	1036.538	689.062	0.1041	0.0580	861.328	0.7647	344.531	bk
9	Spectrogram 1	1	831.385614823	831.476707997	329.808	989.423	775.195	0.0911	0.0522	861.328	0.7857	344.531	bk
10	Spectrogram 1	1	831.979021785	832.156002809	141.346	541.827	344.531	0.1770	0.1103	430.664	0.7931	172.266	bm
11	Spectrogram 1	1	832.127373526	832.218466700	400.481	1036.538	689.062	0.0911	0.0522	775.195	0.8000	258.398	bk
12	Spectrogram 1	1	832.705164515	832.869132229	164.904	494.712	344.531	0.1640	0.0755	430.664	0.6296	172.266	bm
13	Spectrogram 1	1	832.809271000	832.926390795	400.481	1036.538	689.062	0.1171	0.0697	775.195	0.7895	258.398	bk
14	Spectrogram 1	1	833.366240692	833.506784447	117.788	471.154	344.531	0.1405	0.0755	430.664	0.6957	172.266	bm
15	Spectrogram 1	1	833.452128542	833.561440351	400.481	1060.096	689.062	0.1093	0.0639	861.328	0.8235	344.531	bk
16	Spectrogram 1	1	834.014303559	834.144436665	141.346	494.712	344.531	0.1301	0.0755	430.664	0.7727	172.266	bm
17	Spectrogram 1	1	834.105396733	834.209503218	376.923	989.423	689.062	0.1041	0.0639	861.328	0.8235	344.531	bk
18	Spectrogram 1	1	834.532233320	834.646750453	117.788	494.712	344.531	0.1145	0.0639	430.664	0.7778	172.266	bm
19	Spectrogram 1	1	834.610313183	834.714419668	376.923	1012.981	689.062	0.1041	0.0580	775.195	0.8235	258.398	bk
20	Spectrogram 1	1	835.102216323	835.237554753	94.231	565.385	344.531	0.1353	0.0697	430.664	0.7727	172.266	bm
21	Spectrogram 1	1	835.198514821	835.305223968	424.038	965.865	689.062	0.1067	0.0580	775.195	0.7778	258.398	bk
22	Spectrogram 1	1	835.836167039	836.000134752	117.788	518.269	344.531	0.1640	0.0755	430.664	0.6786	172.266	bm
23	Spectrogram 1	1	835.937670862	836.046982670	400.481	942.308	689.062	0.1093	0.0639	775.195	0.7778	258.398	bk
24	Spectrogram 1	1	836.687237551	836.827781305	141.346	494.712	344.531	0.1405	0.0639	430.664	0.6087	172.266	bm
25	Spectrogram 1	1	836.783536049	836.879834547	353.365	1012.981	689.062	0.0963	0.0580	775.195	0.8667	258.398	bk
26	Spectrogram 1	1	837.704878437	837.863640826	94.231	541.827	344.531	0.1588	0.0639	430.664	0.5926	172.266	bm
27	Spectrogram 1	1	837.808984922	837.910488744	400.481	989.423	689.062	0.1015	0.0580	775.195	0.8235	258.398	bk
28	Spectrogram 1	1	839.180587856	839.318528948	47.115	471.154	258.398	0.1379	0.0871	344.531	0.8261	172.266	bm
29	Spectrogram 1	1	840.362196456	840.593833385	94.231	471.154	258.398	0.2316	0.0929	344.531	0.5641	172.266	bm
