Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	796.057972332	796.535778905	156.860	470.579	344.531	0.4778	0.2961	430.664	0.8765	172.266	bm
2	Spectrogram 1	1	798.736371101	798.978352103	156.860	492.988	344.531	0.2420	0.1741	430.664	0.8537	172.266	bm
3	Spectrogram 1	1	799.033140255	799.626678563	582.622	1053.201	861.328	0.5935	0.4644	947.461	0.9510	172.266	us
4	Spectrogram 1	1	799.469162627	799.592435968	425.762	873.933	861.328	0.1233	0.1103	861.328	1.0000	172.266	bk
5	Spectrogram 1	1	799.676901035	799.749951903	470.579	985.976	861.328	0.0731	0.0348	947.461	0.8333	258.398	bk
13	Spectrogram 1	1	799.738374310	799.944993368	134.451	448.171	258.398	0.2066	0.1741	430.664	0.8857	258.398	bm
6	Spectrogram 1	1	799.834416970	799.916599198	380.945	1008.384	775.195	0.0822	0.0522	861.328	0.8571	258.398	bk
7	Spectrogram 1	1	800.019326982	800.106074888	358.537	1075.610	775.195	0.0867	0.0580	861.328	0.8571	258.398	bk
8	Spectrogram 1	1	800.181408596	800.297833418	425.762	1030.793	775.195	0.1164	0.0813	861.328	0.8947	258.398	bk
9	Spectrogram 1	1	800.259025144	800.364035768	582.622	985.976	775.195	0.1050	0.0697	861.328	0.7059	258.398	bk
14	Spectrogram 1	1	800.396972559	800.681073764	112.043	470.579	258.398	0.2841	0.2322	430.664	0.9375	258.398	bm
10	Spectrogram 1	1	800.441652316	800.528400223	425.762	1030.793	775.195	0.0867	0.0522	861.328	0.8571	258.398	bk
11	Spectrogram 1	1	800.939311359	801.108241493	492.988	851.524	775.195	0.1689	0.1393	775.195	0.9286	86.133	bk
12	Spectrogram 1	1	801.256626069	801.450667439	134.451	537.805	344.531	0.1940	0.1393	430.664	0.8485	172.266	bm
