Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	4060.317934609	4061.039405530	130.543	473.218	281.250	0.7215	0.4640	375.000	0.8731	187.500	bm
2	Spectrogram 1	1	4063.166559662	4063.534270213	195.814	489.535	281.250	0.3677	0.2827	375.000	0.8529	93.750	bm
3	Spectrogram 1	1	4063.408387322	4064.064303440	587.443	1028.024	843.750	0.6559	0.5440	937.500	0.9180	187.500	us
4	Spectrogram 1	1	4064.074241563	4064.166997378	571.125	1011.707	750.000	0.0928	0.0800	937.500	1.0000	281.250	bk
5	Spectrogram 1	1	4064.223313408	4064.326007346	489.535	1028.024	750.000	0.1027	0.0800	843.750	0.8947	281.250	bk
6	Spectrogram 1	1	4064.379010668	4064.478391898	456.900	1060.660	750.000	0.0994	0.0640	843.750	0.9412	281.250	bk
7	Spectrogram 1	1	4064.551271467	4064.644027282	407.946	1011.707	656.250	0.0928	0.0693	843.750	0.8750	281.250	bk
8	Spectrogram 1	1	4064.713594143	4064.819600788	489.535	979.071	656.250	0.1060	0.0853	843.750	1.0000	281.250	bk
9	Spectrogram 1	1	4064.902418480	4064.998487002	424.264	995.389	656.250	0.0961	0.0640	750.000	0.9412	187.500	bk
10	Spectrogram 1	1	4065.091242817	4065.180685924	440.582	930.117	656.250	0.0894	0.0587	750.000	0.9375	187.500	bk
11	Spectrogram 1	1	4065.273441739	4065.372822969	407.946	962.753	656.250	0.0994	0.0693	750.000	1.0000	187.500	bk
12	Spectrogram 1	1	4065.475516906	4065.568272721	342.675	979.071	656.250	0.0928	0.0747	750.000	0.9412	281.250	bk
13	Spectrogram 1	1	4065.684217489	4065.776973304	424.264	979.071	656.250	0.0928	0.0747	750.000	1.0000	187.500	bk
14	Spectrogram 1	1	4065.892918072	4065.982361179	375.311	962.753	656.250	0.0894	0.0747	750.000	1.0000	281.250	bk
