Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	4015.646321361	4016.302237479	179.496	489.535	281.250	0.6559	0.4213	375.000	0.8525	93.750	bm
2	Spectrogram 1	1	4018.365170120	4018.709691718	179.496	505.853	375.000	0.3445	0.2293	375.000	0.7812	93.750	bm
3	Spectrogram 1	1	4018.650062980	4019.402047620	522.171	1011.707	843.750	0.7520	0.6293	937.500	0.9500	281.250	us
4	Spectrogram 1	1	4019.425236574	4019.524617804	505.853	995.389	750.000	0.0994	0.0747	937.500	0.9412	281.250	bk
5	Spectrogram 1	1	4019.567683004	4019.673689649	489.535	962.753	750.000	0.1060	0.0960	843.750	1.0000	281.250	bk
6	Spectrogram 1	1	4019.726692972	4019.816136079	456.900	979.071	656.250	0.0894	0.0693	843.750	1.0000	281.250	bk
7	Spectrogram 1	1	4019.885702940	4019.991709585	489.535	1028.024	656.250	0.1060	0.0800	843.750	0.9474	281.250	bk
8	Spectrogram 1	1	4020.071214569	4020.177221215	473.218	946.435	656.250	0.1060	0.0693	843.750	0.8947	281.250	bk
9	Spectrogram 1	1	4020.246788076	4020.352794721	456.900	1011.707	656.250	0.1060	0.0747	843.750	0.8947	281.250	bk
10	Spectrogram 1	1	4020.435612413	4020.558182596	424.264	946.435	656.250	0.1226	0.0907	843.750	0.9091	281.250	bk
11	Spectrogram 1	1	4020.670814657	4020.780134010	440.582	946.435	656.250	0.1093	0.0800	843.750	0.9500	281.250	bk
12	Spectrogram 1	1	4021.535431358	4022.356982860	146.861	505.853	281.250	0.8216	0.6080	375.000	0.8627	187.500	bm
